RUN: 1
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,49666666666666665	0,5266666666666666	0,5533333333333333	0,5533333333333333	0,5433333333333333	0,56	0,5766666666666667	0,5866666666666667	0,5866666666666667	0,58	0,5733333333333334	0,57	0,5966666666666667	
macro-avg. precision	0,49666666666666665	0,5266666666666666	0,5533333333333333	0,5533333333333333	0,5433333333333333	0,5599999999999999	0,5766666666666667	0,5866666666666667	0,5866666666666667	0,58	0,5733333333333334	0,57	0,5966666666666667	
macro-avg. Pos/Neg precision	0,325	0,355	0,39	0,395	0,375	0,395	0,41	0,425	0,42000000000000004	0,44	0,445	0,435	0,45499999999999996	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,45	0,47	0,47	0,49	0,44	0,5	0,47	0,47	0,46	0,48	0,49	0,5	0,5	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,84	0,87	0,88	0,87	0,88	0,89	0,91	0,91	0,92	0,86	0,83	0,84	0,88	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,2	0,24	0,31	0,3	0,31	0,29	0,35	0,38	0,38	0,4	0,4	0,37	0,41	
f-Measure	0,6636971046770601	0,6899563318777292	0,7124463519313305	0,7124463519313305	0,7041036717062634	0,717948717948718	0,7315010570824524	0,7394957983193278	0,7394957983193278	0,7341772151898733	0,728813559322034	0,7261146496815287	0,7473903966597077	
cpu-time (for complete test-set)	151,803745	151,981958	150,102709	144,082616	145,740362	143,681729	147,224314	142,367284	141,136795	148,008999	144,459337	138,906074	141,702848	
training-size	100,0	150,0	200,0	250,0	300,0	350,0	400,0	450,0	500,0	550,0	600,0	650,0	709,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 2
recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. Pos/Neg recall	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	
precision	0,5852842809364549	0,5484949832775919	0,5618729096989966	0,5551839464882943	0,5852842809364549	0,5886287625418061	0,5752508361204013	0,5919732441471572	0,6454849498327759	0,6421404682274248	0,6622073578595318	0,6588628762541806	0,6454849498327759	
macro-avg. precision	0,5854882154882155	0,5486195286195287	0,5619865319865319	0,5552525252525252	0,5851851851851851	0,5885858585858585	0,5751178451178451	0,5918855218855219	0,6452525252525252	0,6418855218855218	0,661952861952862	0,6585858585858585	0,6452525252525252	
macro-avg. Pos/Neg precision	0,5282323232323233	0,48792929292929293	0,502979797979798	0,4778787878787879	0,5027777777777778	0,4878787878787879	0,4576767676767677	0,4728282828282828	0,5478787878787879	0,5278282828282828	0,5579292929292929	0,552878787878788	0,5378787878787878	
positiveRecall	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	
positivePrecision	0,6464646464646465	0,5858585858585859	0,5959595959595959	0,5757575757575758	0,5555555555555556	0,5757575757575758	0,5353535353535354	0,5656565656565656	0,5757575757575758	0,5656565656565656	0,5858585858585859	0,5757575757575758	0,5757575757575758	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,7	0,67	0,68	0,71	0,75	0,79	0,81	0,83	0,84	0,87	0,87	0,87	0,86	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,41	0,39	0,41	0,38	0,45	0,4	0,38	0,38	0,52	0,49	0,53	0,53	0,5	
f-Measure	0,7374859937562103	0,7075850823587131	0,7186214690882039	0,7131270608688156	0,7374859937562103	0,7401354420854989	0,7294700037588385	0,7427737349211585	0,7835248912091568	0,7810559111842778	0,795720458867884	0,7933010552117494	0,7835248912091568	
cpu-time (for complete test-set)	138,918029	135,360469	137,631603	136,684213	134,895317	140,690635	135,880337	136,930518	143,057236	149,979276	140,705771	144,957013	144,46093	
training-size	100,0	150,0	200,0	250,0	300,0	350,0	400,0	450,0	500,0	550,0	600,0	650,0	709,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 3
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,5566666666666666	0,6	0,5466666666666666	0,5466666666666666	0,5933333333333334	0,5866666666666667	0,5733333333333334	0,5733333333333334	0,5533333333333333	0,5533333333333333	0,5733333333333334	0,5866666666666667	0,6033333333333334	
macro-avg. precision	0,5566666666666666	0,6	0,5466666666666666	0,5466666666666666	0,5933333333333334	0,5866666666666667	0,5733333333333334	0,5733333333333334	0,5533333333333333	0,5533333333333333	0,5733333333333334	0,5866666666666667	0,6033333333333334	
macro-avg. Pos/Neg precision	0,48	0,505	0,46499999999999997	0,475	0,52	0,485	0,48	0,47	0,425	0,425	0,48	0,46	0,49	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,39	0,53	0,44	0,48	0,55	0,49	0,48	0,48	0,47	0,47	0,55	0,56	0,54	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,71	0,79	0,71	0,69	0,74	0,79	0,76	0,78	0,81	0,81	0,76	0,84	0,83	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,57	0,48	0,49	0,47	0,49	0,48	0,48	0,46	0,38	0,38	0,41	0,36	0,44	
f-Measure	0,715203426124197	0,7499999999999999	0,7068965517241379	0,7068965517241379	0,7447698744769875	0,7394957983193278	0,728813559322034	0,728813559322034	0,7124463519313305	0,7124463519313305	0,728813559322034	0,7394957983193278	0,7525987525987526	
cpu-time (for complete test-set)	135,827496	139,060944	134,994851	131,024021	131,693558	131,678293	130,263924	130,332097	124,002562	126,09841	128,270876	130,220269	132,564432	
training-size	100,0	150,0	200,0	250,0	300,0	350,0	400,0	450,0	500,0	550,0	600,0	650,0	709,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 4
recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. Pos/Neg recall	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	
precision	0,4816053511705686	0,5484949832775919	0,568561872909699	0,5418060200668896	0,5819397993311036	0,5785953177257525	0,5919732441471572	0,5752508361204013	0,568561872909699	0,5886287625418061	0,5953177257525084	0,5785953177257525	0,5785953177257525	
macro-avg. precision	0,4813131313131313	0,5482154882154883	0,5683501683501683	0,5414478114478114	0,5815824915824915	0,5783501683501684	0,5918181818181818	0,5751178451178451	0,5684511784511784	0,5884511784511784	0,5951515151515151	0,5783501683501684	0,5783501683501684	
macro-avg. Pos/Neg precision	0,37196969696969695	0,3923232323232323	0,4175252525252525	0,38717171717171717	0,4173737373737374	0,44252525252525254	0,4627272727272727	0,4626767676767677	0,4476767676767677	0,43767676767676766	0,4627272727272727	0,44252525252525254	0,44752525252525255	
positiveRecall	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	
positivePrecision	0,3939393939393939	0,46464646464646464	0,5050505050505051	0,43434343434343436	0,47474747474747475	0,5050505050505051	0,5454545454545454	0,5353535353535354	0,5353535353535354	0,5353535353535354	0,5454545454545454	0,5050505050505051	0,5050505050505051	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,7	0,86	0,87	0,85	0,91	0,85	0,85	0,8	0,81	0,89	0,86	0,85	0,84	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,35	0,32	0,33	0,34	0,36	0,38	0,38	0,39	0,36	0,34	0,38	0,38	0,39	
f-Measure	0,649406867218196	0,7075850823587131	0,7240689168880563	0,70199491308034	0,7348253190302328	0,732153346402361	0,7427737349211585	0,7294700037588385	0,7240689168880563	0,7401354420854989	0,7454009425704302	0,732153346402361	0,732153346402361	
cpu-time (for complete test-set)	132,240523	130,295845	132,527176	137,661212	136,035287	128,112536	131,893805	129,185636	129,251273	129,172488	129,159813	131,380023	127,566628	
training-size	100,0	150,0	200,0	250,0	300,0	350,0	400,0	450,0	500,0	550,0	600,0	650,0	709,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 5
