RUN: 1
recall	0,9983579638752053	0,998211091234347	0,9980353634577603	0,9978213507625272	1,0	0,9972144846796658	0,9967637540453075	0,9961389961389961	1,0	1,0	1,0	1,0	
macro-avg. recall	0,9978494623655915	0,9976525821596244	0,9973118279569894	0,9970238095238096	1,0	0,9962962962962963	0,9953703703703703	0,9947916666666666	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	0,9967741935483871	0,9964788732394366	0,9959677419354839	0,9955357142857143	1,0	0,9944444444444445	0,9930555555555556	0,9921875	1,0	1,0	1,0	1,0	
precision	0,5657894736842105	0,5519713261648745	0,5984251968503937	0,5960698689956332	0,5965770171149144	0,6089385474860335	0,6363636363636364	0,6124031007751938	0,5885167464114832	0,5911949685534591	0,5596330275229358	0,6101694915254238	
macro-avg. precision	0,46590822990302255	0,4574410538908181	0,49132466945158804	0,5001120523508583	0,493227017946175	0,5162429359750017	0,5607363479120336	0,5208023844387482	0,5259172697087484	0,4573911630929175	0,45271247435509365	0,5509259259259259	
macro-avg. Pos/Neg precision	0,2094630515683147	0,18813786542120742	0,2531813361611877	0,2501680785262875	0,257428466617755	0,28915730337078654	0,3446256486286138	0,28946803946803945	0,29449388209121247	0,20460526315789473	0,18850267379679145	0,3263888888888889	
positiveRecall	0,9935483870967742	0,9929577464788732	0,9919354838709677	0,9910714285714286	1,0	0,9888888888888889	0,9861111111111112	0,984375	1,0	1,0	1,0	1,0	
positivePrecision	0,2727272727272727	0,24822695035460993	0,3252032520325203	0,3063063063063063	0,35106382978723405	0,34831460674157305	0,43661971830985913	0,3492063492063492	0,3793103448275862	0,225	0,3181818181818182	0,375	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,9787985865724381	0,9960474308300395	0,9676113360323887	1,0	0,964824120603015	0,9704142011834319	0,9929577464788732	0,9834710743801653	0,9887640449438202	0,9629629629629629	0,9811320754716981	1,0	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,14619883040935672	0,12804878048780488	0,18115942028985507	0,19402985074626866	0,16379310344827586	0,23	0,25263157894736843	0,22972972972972974	0,20967741935483872	0,18421052631578946	0,058823529411764705	0,2777777777777778	
f-Measure	0,7222598245735202	0,7108633069719731	0,7482170542635659	0,7463134678918797	0,7473200612557428	0,7561450592464127	0,776796973518285	0,7584987812366262	0,7409638554216867	0,7430830039525692	0,7176470588235294	0,7578947368421053	
cpu-time (for complete test-set)	168,094774	161,764823	151,151718	133,097297	120,543815	100,880766	90,781624	77,079337	60,061999	48,000589	37,346529	19,121345	
training-size	100,0	150,0	200,0	250,0	300,0	350,0	400,0	450,0	500,0	550,0	600,0	650,0	
test-size	609,0	559,0	509,0	459,0	409,0	359,0	309,0	259,0	209,0	159,0	109,0	59,0	

RUN: 2
recall	0,9983579638752053	0,998211091234347	0,9980353634577603	0,9978213507625272	0,9975550122249389	0,9972144846796658	0,9967637540453075	0,9961389961389961	1,0	1,0	1,0	1,0	
macro-avg. recall	0,9978354978354979	0,9976525821596244	0,9974554707379135	0,997245179063361	0,9967948717948718	0,996415770609319	0,9957805907172995	0,9950980392156863	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	0,9967532467532467	0,9964788732394366	0,9961832061068703	0,9958677685950413	0,9951923076923077	0,9946236559139785	0,9936708860759493	0,9926470588235294	1,0	1,0	1,0	1,0	
precision	0,5444078947368421	0,546594982078853	0,5964566929133859	0,5982532751091703	0,5759803921568627	0,6145251396648045	0,6396103896103896	0,6511627906976745	0,5215311004784688	0,6477987421383647	0,5045871559633027	0,559322033898305	
macro-avg. precision	0,436780320294395	0,45072338365343506	0,4941493232313112	0,50625	0,47746254619241224	0,5117001440800067	0,5468621941224681	0,5455124720883769	0,4808197359142086	0,555749354005168	0,4510732323232323	0,5027777777777778	
macro-avg. Pos/Neg precision	0,16048962937776268	0,18196742842132912	0,24952274003368896	0,259375	0,22672013507809202	0,27339816933638444	0,3237179487179487	0,326142723880597	0,23342472582253243	0,37112403100775193	0,19933712121212122	0,275	
positiveRecall	0,9935064935064936	0,9929577464788732	0,9923664122137404	0,9917355371900827	0,9903846153846154	0,989247311827957	0,9873417721518988	0,9852941176470589	1,0	1,0	1,0	1,0	
positivePrecision	0,17647058823529413	0,28368794326241137	0,3384615384615385	0,3	0,2621359223300971	0,31521739130434784	0,3974358974358974	0,417910447761194	0,3050847457627119	0,4166666666666667	0,24242424242424243	0,35	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,9893617021276596	0,9882352941176471	0,983402489626556	1,0	0,9789473684210527	0,9883040935672515	0,9931506849315068	0,984251968503937	0,975609756097561	0,925	0,9545454545454546	0,9583333333333334	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,14450867052023122	0,08024691358024691	0,16058394160583941	0,21875	0,19130434782608696	0,23157894736842105	0,25	0,234375	0,16176470588235295	0,32558139534883723	0,15625	0,2	
f-Measure	0,7045968178165859	0,7063892134421066	0,7466764979104565	0,7480225315173009	0,730294501845159	0,760437183794848	0,7792111059029004	0,7875286165921727	0,6855345911949685	0,7862595419847328	0,6707317073170732	0,717391304347826	
cpu-time (for complete test-set)	173,590407	159,93881	147,769009	132,186222	119,831006	100,667083	88,266197	77,805744	63,218722	49,289103	36,650754	25,124455	
training-size	100,0	150,0	200,0	250,0	300,0	350,0	400,0	450,0	500,0	550,0	600,0	650,0	
test-size	609,0	559,0	509,0	459,0	409,0	359,0	309,0	259,0	209,0	159,0	109,0	59,0	

RUN: 3
recall	0,9983579638752053	0,998211091234347	0,9980353634577603	0,9978213507625272	1,0	0,9972144846796658	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	0,9977924944812363	0,9977628635346756	0,9973958333333334	0,9971751412429378	1,0	0,9966329966329966	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	0,9966887417218543	0,9966442953020134	0,99609375	0,9957627118644068	1,0	0,994949494949495	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,524671052631579	0,557347670250896	0,5649606299212598	0,6157205240174672	0,6308068459657702	0,5893854748603352	0,6084142394822006	0,5598455598455598	0,6363636363636364	0,6289308176100629	0,6788990825688074	0,6440677966101694	
macro-avg. precision	0,42561208893160596	0,45611125386406287	0,4653973995016871	0,5241199799339334	0,5231634037604187	0,5053061224489795	0,4930754733628105	0,4836542193217838	0,531956080223407	0,5063240983666873	0,5874651533253684	0,5594771241830064	
macro-avg. Pos/Neg precision	0,14558659217877096	0,2234927234927235	0,20235141840146695	0,2954822954822955	0,2922077922077922	0,25795918367346937	0,2558469762779819	0,23433088650479955	0,3028846153846154	0,295630725863284	0,3904569892473118	0,3392156862745098	
positiveRecall	0,9933774834437086	0,9932885906040269	0,9921875	0,9915254237288136	1,0	0,98989898989899	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,28	0,21621621621621623	0,2677165354330709	0,38461538461538464	0,35714285714285715	0,29591836734693877	0,3287671232876712	0,2608695652173913	0,375	0,3488372093023256	0,4583333333333333	0,4117647058823529	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,985663082437276	0,9213483146067416	0,9914893617021276	0,9813953488372092	0,9850746268656716	1,0	0,9675324675324676	0,9823008849557522	0,9900990099009901	0,927710843373494	0,9814814814814815	1,0	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,0111731843575419	0,23076923076923078	0,136986301369863	0,20634920634920634	0,22727272727272727	0,22	0,18292682926829268	0,2077922077922078	0,23076923076923078	0,24242424242424243	0,3225806451612903	0,26666666666666666	
f-Measure	0,6878523234060664	0,7153064736517777	0,721499850301994	0,7615285287232976	0,7736131934032984	0,7408845929391457	0,7565392354124749	0,7178217821782178	0,7777777777777778	0,7722007722007722	0,8087431693989072	0,7835051546391751	
cpu-time (for complete test-set)	174,92923	159,380264	152,369283	131,325388	115,711029	107,808954	95,127724	79,739661	64,140532	46,229296	32,408999	21,361942	
training-size	100,0	150,0	200,0	250,0	300,0	350,0	400,0	450,0	500,0	550,0	600,0	650,0	
test-size	609,0	559,0	509,0	459,0	409,0	359,0	309,0	259,0	209,0	159,0	109,0	59,0	

RUN: 4
recall	0,9983579638752053	0,998211091234347	0,9980353634577603	0,9978213507625272	0,9975550122249389	1,0	0,9967637540453075	1,0	0,9952153110047847	1,0	1,0	1,0	
macro-avg. recall	0,9978070175438596	0,997716894977169	0,9974358974358974	0,9971264367816092	0,9970760233918128	1,0	0,9957264957264957	1,0	0,9941520467836257	1,0	1,0	1,0	
