RUN: 1
recall	0,9983579638752053	0,998211091234347	0,9980353634577603	0,9978213507625272	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	0,9977011494252874	0,9974747474747474	0,997245179063361	0,9967948717948718	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	0,996551724137931	0,9962121212121212	0,9958677685950413	0,9951923076923077	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,5822368421052632	0,600358422939068	0,6141732283464567	0,6222707423580786	0,6112469437652812	0,6128133704735376	0,6084142394822006	0,6216216216216216	0,5885167464114832	0,5723270440251572	0,5596330275229358	0,5254237288135594	
macro-avg. precision	0,4877946127946127	0,5089019710129558	0,5304621848739496	0,5442774355169929	0,5415958522470581	0,5402622555159586	0,5335111317254174	0,5457257777851705	0,5204384531590415	0,5177705177705177	0,5191458255567998	0,4712743396953923	
macro-avg. Pos/Neg precision	0,25252525252525254	0,2950693744298814	0,3125	0,33502080443828014	0,33367037411526795	0,33434547908232115	0,33428030303030304	0,3348488292793817	0,3066993464052288	0,3123700623700624	0,3212719298245614	0,28383458646616544	
positiveRecall	0,993103448275862	0,9924242424242424	0,9917355371900827	0,9903846153846154	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,3402777777777778	0,3511450381679389	0,39166666666666666	0,42718446601941745	0,43478260869565216	0,4230769230769231	0,4393939393939394	0,4528301886792453	0,4222222222222222	0,43243243243243246	0,4583333333333333	0,35714285714285715	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,9583333333333334	0,9365671641791045	0,9663865546218487	0,9627906976744186	0,9574468085106383	0,9520958083832335	0,9319727891156463	0,967479674796748	0,9479166666666666	0,9285714285714286	0,9148936170212766	0,8461538461538461	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,16477272727272727	0,2389937106918239	0,23333333333333334	0,24285714285714285	0,23255813953488372	0,24561403508771928	0,22916666666666666	0,21686746987951808	0,19117647058823528	0,19230769230769232	0,18421052631578946	0,21052631578947367	
f-Measure	0,7355215719777872	0,7497758854779806	0,7604060718877738	0,7665181940166598	0,7587253414264037	0,7599309153713298	0,7565392354124749	0,7666666666666667	0,7409638554216867	0,728	0,7176470588235294	0,688888888888889	
cpu-time (for complete test-set)	174,365356	160,299709	150,382611	131,379163	121,903879	108,87353	92,587623	74,885605	66,951699	51,754358	37,207561	19,764541	
training-size	100,0	150,0	200,0	250,0	300,0	350,0	400,0	450,0	500,0	550,0	600,0	650,0	
test-size	609,0	559,0	509,0	459,0	409,0	359,0	309,0	259,0	209,0	159,0	109,0	59,0	

RUN: 2
recall	0,9983579638752053	0,998211091234347	0,9980353634577603	0,9978213507625272	0,9975550122249389	0,9972144846796658	0,9967637540453075	0,9961389961389961	0,9952153110047847	0,9937106918238994	0,9908256880733946	1,0	
macro-avg. recall	0,9978768577494691	0,9976019184652278	0,9973544973544973	0,9970238095238096	0,9967637540453075	0,99625468164794	0,9956140350877193	0,9947089947089948	0,9937106918238993	0,9920634920634921	0,9885057471264368	1,0	
macro-avg. Pos/Neg recall	0,9968152866242038	0,9964028776978417	0,996031746031746	0,9955357142857143	0,9951456310679612	0,9943820224719101	0,993421052631579	0,9920634920634921	0,9905660377358491	0,9880952380952381	0,9827586206896552	1,0	
precision	0,5476973684210527	0,5609318996415771	0,5826771653543307	0,5829694323144105	0,6029411764705882	0,6089385474860335	0,5974025974025974	0,6162790697674418	0,6394230769230769	0,6392405063291139	0,6666666666666666	0,5932203389830508	
macro-avg. precision	0,4390391835948782	0,4479463948408123	0,47886455911978926	0,479235278535533	0,5174433409727527	0,5318614120961107	0,5237224782386073	0,5137395459976105	0,5119835510401548	0,5232436939754014	0,5222567287784678	0,4546850998463901	
macro-avg. Pos/Neg precision	0,16033182503770738	0,1738207329456291	0,22038888888888888	0,2211677326181143	0,2815126050420168	0,3130360205831904	0,3034408602150538	0,2746415770609319	0,2726923076923077	0,28486554096310196	0,2833850931677019	0,21428571428571427	
positiveRecall	0,9936305732484076	0,9928057553956835	0,9920634920634921	0,9910714285714286	0,9902912621359223	0,9887640449438202	0,9868421052631579	0,9841269841269841	0,9811320754716981	0,9761904761904762	0,9655172413793104	1,0	
