recall	0,9633333333333334	0,9633333333333334	0,9633333333333334	0,9666666666666667	0,9666666666666667	0,9666666666666667	0,9666666666666667	0,9666666666666667	0,9666666666666667	0,9666666666666667	
recall StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
macro-avg. recall	0,9633333333333333	0,9633333333333333	0,9633333333333333	0,9666666666666667	0,9666666666666667	0,9666666666666667	0,9666666666666667	0,9666666666666667	0,9666666666666667	0,9666666666666667	
macro-avg. recall StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
macro-avg. Pos/Neg recall	0,965	0,965	0,965	0,97	0,97	0,97	0,97	0,97	0,97	0,97	
macro-avg. Pos/Neg recall StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
precision	0,34256055363321797	0,356401384083045	0,3633217993079585	0,3689655172413793	0,3724137931034483	0,38275862068965516	0,38275862068965516	0,38275862068965516	0,38620689655172413	0,3896551724137931	
precision StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
macro-avg. precision	0,34360681557846506	0,35735252004581897	0,364225372279496	0,3706774376417234	0,37407879818594103	0,3843537414965987	0,3843537414965987	0,3843537414965987	0,3877551020408163	0,39115646258503406	
macro-avg. precision StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
macro-avg. Pos/Neg precision	0,02582689003436426	0,04644544673539519	0,06196305841924398	0,07164115646258504	0,07674319727891157	0,08694727891156463	0,08694727891156463	0,08694727891156463	0,09204931972789115	0,09715136054421769	
macro-avg. Pos/Neg precision StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
positiveRecall	0,97	0,97	0,97	0,98	0,98	0,98	0,98	0,98	0,98	0,98	
positiveRecall StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
positivePrecision	0,041237113402061855	0,08247422680412371	0,10309278350515463	0,12244897959183673	0,1326530612244898	0,15306122448979592	0,15306122448979592	0,15306122448979592	0,16326530612244897	0,17346938775510204	
positivePrecision StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
neutralRecall	0,96	0,96	0,96	0,96	0,96	0,96	0,96	0,96	0,96	0,96	
neutralRecall StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
neutralPrecision	0,9791666666666666	0,9791666666666666	0,96875	0,96875	0,96875	0,9791666666666666	0,9791666666666666	0,9791666666666666	0,9791666666666666	0,9791666666666666	
neutralPrecision StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
negativeRecall	0,96	0,96	0,96	0,96	0,96	0,96	0,96	0,96	0,96	0,96	
negativeRecall StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
negativePrecision	0,010416666666666666	0,010416666666666666	0,020833333333333332	0,020833333333333332	0,020833333333333332	0,020833333333333332	0,020833333333333332	0,020833333333333332	0,020833333333333332	0,020833333333333332	
negativePrecision StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
f-Measure	0,5054009415214492	0,5203065870775471	0,5276427782752715	0,53407917383821	0,5376824034334765	0,548381601362862	0,548381601362862	0,548381601362862	0,5519116397621071	0,5554237288135594	
f-Measure StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
cpu-time (for complete test-set)	124,391478	58,214005	49,131503	34,03521	35,964721	33,815876	32,535799	32,881606	35,860231	32,471311	
cpu-time (for complete test-set) StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
training-size StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	
test-size StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
