recall	0,9584999999999995	0,9608666666666662	0,9623999999999997	0,9636666666666663	0,9643333333333327	0,9651333333333326	0,9658333333333328	0,9663666666666664	0,9668999999999999	0,9673666666666666	0,9673666666666666	
recall StdDev	0,009713921420326063	0,009435468105048729	0,009357352451061052	0,009131782413971369	0,009082487681884438	0,00899457374767459	0,009080942909752867	0,008801272737265628	0,008777777777777782	0,00862350037386745	0,00862350037386745	
macro-avg. recall	0,9549064078432042	0,9576216549937161	0,9590925279458211	0,9604341292871764	0,9611762872531558	0,9620583472630645	0,9628077426120416	0,9633718381718183	0,9638239937370346	0,9642686529848876	0,9642686529848876	
macro-avg. recall StdDev	0,012459654367953408	0,011873131155218814	0,011864420622110907	0,01173581422621946	0,01168340224397037	0,011415522057857255	0,011129086013652248	0,010763087599748991	0,010612060618126843	0,010693710847457441	0,010693710847457441	
macro-avg. Pos/Neg recall	0,9498596668697707	0,9530703266748233	0,954462990032481	0,9559402373450723	0,9568017628672397	0,9578355322932802	0,9586825950318305	0,9593103718725271	0,9596794755185294	0,9600956802705951	0,9600956802705951	
macro-avg. Pos/Neg recall StdDev	0,01776378343214177	0,01699348324546277	0,016961813159240943	0,017042850882102736	0,016935092405377525	0,016378022771853518	0,015749453387442495	0,015273493792392985	0,014945097511563494	0,015283427001288045	0,015283427001288045	
precision	0,6072936580731128	0,6126209394311521	0,6162102693418527	0,6196476099669205	0,6234372281152166	0,6269012084631752	0,6289652409380176	0,6301302303601637	0,63306210009623	0,6365176792265858	0,6372039919438276	
precision StdDev	0,029681446966376097	0,029665481923584012	0,02891357724312254	0,029008954650467298	0,02856859874589029	0,028530369117150164	0,02885965321776434	0,029100464852253476	0,028877620774278447	0,02833797395043915	0,028590812690306937	
macro-avg. precision	0,35618916909191634	0,3679771091608387	0,37503353011745055	0,38186541130561685	0,387826204339284	0,39422001499727366	0,3988367864990773	0,40146273697841717	0,4061917665395006	0,41211235087328224	0,41296773047552615	
macro-avg. precision StdDev	0,016395794713789266	0,01695837265777948	0,017781346226851576	0,01802325951609614	0,017961063664990697	0,017812111774235025	0,018444254049956824	0,019149463799379585	0,018619320929894385	0,019756341948760962	0,019591851753482048	
macro-avg. Pos/Neg precision	0,040858672501281855	0,060483407407657064	0,07226722992785928	0,08344454700349227	0,09233858266534554	0,10237401338692793	0,10996845624077142	0,11438345481249575	0,12149647272163028	0,1303766355306902	0,13144294083365074	
macro-avg. Pos/Neg precision StdDev	0,025079744920086824	0,02566856173633108	0,0270733908883825	0,027274921057305706	0,027300629382484645	0,027162307289446484	0,027596580535377824	0,028110339478038492	0,02726748626289042	0,0295665715146065	0,02918114086493202	
positiveRecall	0,9421873845045474	0,9464833056905109	0,9481310011259235	0,9507729957511062	0,9517857946518415	0,9536646542586396	0,9548402612172214	0,9557368405396403	0,9562827401393372	0,9565681652405518	0,9565681652405518	
positiveRecall StdDev	0,024856954322991745	0,024037598190402094	0,023787163989606765	0,024441519820003896	0,023996666588768294	0,022633535488947077	0,021911100968428732	0,021192704551801226	0,020509306479945442	0,020329361512959446	0,020329361512959446	
positivePrecision	0,06291182782997963	0,08965996340822863	0,10546283630517543	0,11971628131329223	0,13278491504132492	0,14387336863405198	0,15059293235044835	0,1555390957519556	0,16399933470898748	0,17060287156323994	0,17135417002514633	
positivePrecision StdDev	0,04187435997557656	0,04028702044103332	0,04197122565645398	0,04443262016701069	0,045464510203179376	0,04449029631551691	0,04363973984344617	0,04661979955100643	0,044843177352979484	0,04420825006419699	0,0437217308634821	
neutralRecall	0,9649998897900701	0,9667243116315016	0,968351603772501	0,969421913171384	0,9699253360249865	0,9705039772026322	0,9710580377724637	0,9714947707704004	0,9721130301740446	0,9726145984134724	0,9726145984134724	
