RUN: 1
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,98	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,9814814814814815	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,9722222222222222	1,0	
precision	0,6	0,52	0,66	0,54	0,48	0,68	0,64	0,58	0,58	0,62	0,4897959183673469	0,559322033898305	
macro-avg. precision	0,4823931623931623	0,37411255411255406	0,5231990231990232	0,4880952380952381	0,38212560386473426	0,5913675213675215	0,5222222222222223	0,5147058823529412	0,5088932806324111	0,6	0,5071895424836602	0,5251897860593513	
macro-avg. Pos/Neg precision	0,24358974358974358	0,08116883116883117	0,3205128205128205	0,23214285714285715	0,11666666666666667	0,40705128205128205	0,2833333333333333	0,2720588235294118	0,3068181818181818	0,4	0,29411764705882354	0,30952380952380953	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,9444444444444444	1,0	
positivePrecision	0,3333333333333333	0,07142857142857142	0,3076923076923077	0,25	0,06666666666666667	0,5833333333333334	0,3	0,29411764705882354	0,36363636363636365	0,5	0,29411764705882354	0,3333333333333333	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,96	0,96	0,9285714285714286	1,0	0,9130434782608695	0,96	1,0	1,0	0,9130434782608695	1,0	0,9333333333333333	0,9565217391304348	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,15384615384615385	0,09090909090909091	0,3333333333333333	0,21428571428571427	0,16666666666666666	0,23076923076923078	0,26666666666666666	0,25	0,25	0,3	0,29411764705882354	0,2857142857142857	
f-Measure	0,7499999999999999	0,6842105263157895	0,7951807228915663	0,7012987012987013	0,6486486486486487	0,8095238095238095	0,7804878048780487	0,7341772151898733	0,7341772151898733	0,7654320987654321	0,6531519022493751	0,717391304347826	
cpu-time (for complete test-set)	19,032908	18,083752	19,684113	18,117166	16,39198	19,016507	21,347289	16,072798	17,821348	17,343364	17,691264	20,530501	
training-size	100,0	150,0	200,0	250,0	300,0	350,0	400,0	450,0	500,0	550,0	600,0	650,0	
test-size	50,0	50,0	50,0	50,0	50,0	50,0	50,0	50,0	50,0	50,0	50,0	59,0	

RUN: 2
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,9830508474576272	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,9814814814814815	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,9722222222222222	
precision	0,64	0,56	0,68	0,64	0,58	0,64	0,62	0,68	0,68	0,68	0,44	0,5862068965517241	
macro-avg. precision	0,45555555555555555	0,375	0,5213675213675214	0,5502136752136751	0,44017094017094016	0,5736842105263158	0,5088888888888888	0,6051587301587302	0,6173753782449435	0,5670995670995671	0,4092592592592592	0,5197549019607842	
macro-avg. Pos/Neg precision	0,18333333333333335	0,0625	0,28205128205128205	0,34615384615384615	0,16025641025641024	0,3605263157894737	0,2833333333333333	0,4285714285714286	0,44780219780219777	0,35064935064935066	0,14166666666666666	0,29963235294117646	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,9444444444444444	
positivePrecision	0,2	0,0	0,3333333333333333	0,38461538461538464	0,16666666666666666	0,42105263157894735	0,26666666666666666	0,35714285714285715	0,5384615384615384	0,42857142857142855	0,08333333333333333	0,4117647058823529	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	1,0	1,0	1,0	0,9583333333333334	1,0	1,0	0,96	0,9583333333333334	0,9565217391304348	1,0	0,9444444444444444	0,96	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,16666666666666666	0,125	0,23076923076923078	0,3076923076923077	0,15384615384615385	0,3	0,3	0,5	0,35714285714285715	0,2727272727272727	0,2	0,1875	
f-Measure	0,7804878048780487	0,717948717948718	0,8095238095238095	0,7804878048780487	0,7341772151898733	0,7804878048780487	0,7654320987654321	0,8095238095238095	0,8095238095238095	0,8095238095238095	0,6111111111111112	0,7344506517690875	
cpu-time (for complete test-set)	16,539484	17,963039	18,522314	16,282148	19,110635	18,720764	17,69266	15,392074	14,986844	17,166776	20,767943	23,221774	
training-size	100,0	150,0	200,0	250,0	300,0	350,0	400,0	450,0	500,0	550,0	600,0	650,0	
test-size	50,0	50,0	50,0	50,0	50,0	50,0	50,0	50,0	50,0	50,0	50,0	59,0	

RUN: 3
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,7	0,66	0,52	0,62	0,48	0,58	0,54	0,6	0,56	0,6	0,74	0,559322033898305	
