recall	0,9978666666666675	0,9978666666666675	0,9978666666666675	0,9978666666666675	0,9978666666666675	0,9978666666666675	0,9978666666666675	0,9978666666666675	0,9978666666666675	0,9978666666666675	
recall StdDev	0,002743014799594938	0,002743014799594938	0,002743014799594938	0,002743014799594938	0,002743014799594938	0,002743014799594938	0,002743014799594938	0,002743014799594938	0,002743014799594938	0,002743014799594938	
macro-avg. recall	0,9978666666666675	0,9978666666666675	0,9978666666666675	0,9978666666666675	0,9978666666666675	0,9978666666666675	0,9978666666666675	0,9978666666666675	0,9978666666666675	0,9978666666666675	
macro-avg. recall StdDev	0,0027430147995949473	0,0027430147995949473	0,0027430147995949473	0,0027430147995949473	0,0027430147995949473	0,0027430147995949473	0,0027430147995949473	0,0027430147995949473	0,0027430147995949473	0,0027430147995949473	
macro-avg. Pos/Neg recall	0,9985000000000004	0,9985000000000004	0,9985000000000004	0,9985000000000004	0,9985000000000004	0,9985000000000004	0,9985000000000004	0,9985000000000004	0,9985000000000004	0,9985000000000004	
macro-avg. Pos/Neg recall StdDev	0,0024099960182707406	0,0024099960182707406	0,0024099960182707406	0,0024099960182707406	0,0024099960182707406	0,0024099960182707406	0,0024099960182707406	0,0024099960182707406	0,0024099960182707406	0,0024099960182707406	
precision	0,45217747370917766	0,49197142430455804	0,515527231372183	0,5354400695634428	0,5499033651691078	0,5608922484125433	0,5691764659333668	0,5738178206409024	0,5810662515210079	0,5887841307616913	
precision StdDev	0,0312660114980851	0,03043005471299538	0,028079935833691057	0,028369637472331184	0,02506042543475665	0,025713481558884695	0,025207616964387163	0,022953398675193384	0,021463796100687677	0,024321887079600663	
macro-avg. precision	0,4524647182251011	0,4922619303349788	0,5157844471788503	0,5356935999308604	0,5501418378327066	0,5611128262072298	0,5693970229683045	0,5740332479008475	0,581274345956231	0,5889790458055555	
macro-avg. precision StdDev	0,031085099946570625	0,03021889223341831	0,028022067000287417	0,028333581632831277	0,02508069408725238	0,025705654401994273	0,025179766402294603	0,022852681777433485	0,02136973994818364	0,024253950895111853	
macro-avg. Pos/Neg precision	0,2263863636363636	0,2923873737373737	0,330381313131313	0,35977929292929284	0,38064595959595965	0,39726717171717174	0,4103984848484848	0,4180585858585858	0,4292666666666669	0,44222727272727275	
macro-avg. Pos/Neg precision StdDev	0,04830643858666405	0,04309446540394685	0,037779650817933566	0,03954076722475322	0,033934940669128194	0,03623526731354318	0,031989305129252486	0,0322005617230826	0,02890472911889747	0,033072085278298975	
positiveRecall	0,9981999999999995	0,9981999999999995	0,9981999999999995	0,9981999999999995	0,9981999999999995	0,9981999999999995	0,9981999999999995	0,9981999999999995	0,9981999999999995	0,9981999999999995	
positiveRecall StdDev	0,003861229196653692	0,003861229196653692	0,003861229196653692	0,003861229196653692	0,003861229196653692	0,003861229196653692	0,003861229196653692	0,003861229196653692	0,003861229196653692	0,003861229196653692	
positivePrecision	0,30369898989898997	0,3751272727272727	0,41577777777777775	0,4471232323232322	0,4646404040404038	0,4772373737373736	0,4872717171717173	0,49018484848484867	0,49548181818181836	0,5034828282828283	
