recall	0,9987000000000006	0,9987000000000006	0,9987000000000006	0,9987000000000006	0,9987000000000006	
recall StdDev	0,0020594421351347943	0,0020594421351347943	0,0020594421351347943	0,0020594421351347943	0,0020594421351347943	
macro-avg. recall	0,9987000000000006	0,9987000000000006	0,9987000000000006	0,9987000000000006	0,9987000000000006	
macro-avg. recall StdDev	0,002059442135134799	0,002059442135134799	0,002059442135134799	0,002059442135134799	0,002059442135134799	
macro-avg. Pos/Neg recall	0,9990500000000001	0,9990500000000001	0,9990500000000001	0,9990500000000001	0,9990500000000001	
macro-avg. Pos/Neg recall StdDev	0,0019713862220183138	0,0019713862220183138	0,0019713862220183138	0,0019713862220183138	0,0019713862220183138	
precision	0,4011517939981317	0,4255491370802137	0,4375044632463364	0,4468214423117544	0,4548629198995407	
precision StdDev	0,02222514423717939	0,022083311748820576	0,021297542740484728	0,022378218880598	0,02340784901371516	
macro-avg. precision	0,4011133228632491	0,4257551151461312	0,43766221355146234	0,44699957333344664	0,45506219959607286	
macro-avg. precision StdDev	0,02218001158046981	0,02183120998881862	0,021180860975771255	0,022300752815016457	0,023366583619194883	
macro-avg. Pos/Neg precision	0,4499313131313133	0,26642373737373726	0,2527328282828282	0,25050151515151525	0,23766414141414138	
macro-avg. Pos/Neg precision StdDev	0,1633835234644031	0,15381705071823898	0,12925912887641525	0,10830085729029633	0,07084552355374366	
positiveRecall	0,9980999999999998	0,9980999999999998	0,9980999999999998	0,9980999999999998	0,9980999999999998	
positiveRecall StdDev	0,0039427724440366275	0,0039427724440366275	0,0039427724440366275	0,0039427724440366275	0,0039427724440366275	
positivePrecision	0,23246262626262632	0,24334747474747487	0,2429656565656566	0,26190303030303047	0,27422828282828277	
positivePrecision StdDev	0,17943238670749484	0,11723053614815752	0,0481852747281718	0,04518245199535834	0,04426006876939522	
neutralRecall	0,998	0,998	0,998	0,998	0,998	
neutralRecall StdDev	0,004923659639173315	0,004923659639173315	0,004923659639173315	0,004923659639173315	0,004923659639173315	
neutralPrecision	0,30347734232712115	0,7444178706909191	0,8075209840887301	0,8399956896973094	0,8898583159599357	
neutralPrecision StdDev	0,33384319916196586	0,29989149432367407	0,24816152734621122	0,19891562535300594	0,1172154382161916	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativeRecall StdDev	0,0	0,0	0,0	0,0	0,0	
negativePrecision	0,6673999999999998	0,2895	0,2625	0,23910000000000015	0,20110000000000006	
negativePrecision StdDev	0,35834811808822686	0,29686025348808504	0,25330691648550363	0,20434717437921102	0,12980089648100565	
f-Measure	0,5720355070664851	0,5964687855362366	0,608154945920647	0,6170799063506763	0,6246907721599434	
f-Measure StdDev	0,022640830845259835	0,021734112379040837	0,020560580247862257	0,02124238700300757	0,022008228590842255	
cpu-time (for complete test-set)	134,94523748000003	134,31022496999998	134,63301786999995	134,89302793000002	135,0104386	
cpu-time (for complete test-set) StdDev	6,998996101665966	8,045062860357708	6,9038652989374745	7,25194111071136	7,631570258581996	
training-size	200,0	400,0	600,0	800,0	984,0	
training-size StdDev	0,0	0,0	0,0	0,0	0,0	
test-size	300,0	300,0	300,0	300,0	300,0	
test-size StdDev	0,0	0,0	0,0	0,0	0,0	
