RUN: 1
recall	0,97	0,97	0,97	0,9733333333333334	0,9766666666666667	0,9766666666666667	0,9766666666666667	0,9766666666666667	0,9766666666666667	0,9766666666666667	
macro-avg. recall	0,9700000000000001	0,9700000000000001	0,9700000000000001	0,9733333333333333	0,9766666666666666	0,9766666666666666	0,9766666666666666	0,9766666666666666	0,9766666666666666	0,9766666666666666	
macro-avg. Pos/Neg recall	0,96	0,96	0,96	0,965	0,97	0,97	0,97	0,97	0,97	0,97	
precision	0,3745704467353952	0,3917525773195876	0,3951890034364261	0,4178082191780822	0,40955631399317405	0,41638225255972694	0,41638225255972694	0,4129692832764505	0,4300341296928328	0,4334470989761092	
macro-avg. precision	0,36816077441077444	0,3854166666666667	0,38899410774410775	0,41268896004720745	0,405775972786282	0,412648825019959	0,412648825019959	0,4092123989031205	0,42625568398764274	0,4296921101044813	
macro-avg. Pos/Neg precision	0,05729166666666667	0,078125	0,08854166666666667	0,1291344501718213	0,12886597938144329	0,13917525773195877	0,13917525773195877	0,13402061855670103	0,14948453608247422	0,15463917525773196	
positiveRecall	0,96	0,96	0,96	0,97	0,97	0,97	0,97	0,97	0,97	0,97	
positivePrecision	0,10416666666666667	0,13541666666666666	0,15625	0,20618556701030927	0,1958762886597938	0,1958762886597938	0,1958762886597938	0,18556701030927836	0,20618556701030927	0,21649484536082475	
neutralRecall	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	
neutralPrecision	0,98989898989899	1,0	0,98989898989899	0,9797979797979798	0,9595959595959596	0,9595959595959596	0,9595959595959596	0,9595959595959596	0,9797979797979798	0,9797979797979798	
negativeRecall	0,96	0,96	0,96	0,96	0,97	0,97	0,97	0,97	0,97	0,97	
negativePrecision	0,010416666666666666	0,020833333333333332	0,020833333333333332	0,052083333333333336	0,061855670103092786	0,08247422680412371	0,08247422680412371	0,08247422680412371	0,09278350515463918	0,09278350515463918	
f-Measure	0,5404452168579242	0,5581043228102052	0,5615828026279357	0,5846517429265411	0,5771077317007115	0,583851236024794	0,583851236024794	0,5804877649428157	0,5971419097606936	0,6004243680868745	
cpu-time (for complete test-set)	25,873944	26,047748	25,471149	26,74162	27,306069	31,000218	35,510704	37,198538	35,048068	35,5485	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 2
recall	0,9433333333333334	0,95	0,95	0,9566666666666667	0,9566666666666667	0,9566666666666667	0,9566666666666667	0,9566666666666667	0,96	0,96	
