RUN: 1
recall	0,6062717770034843	
macro-avg. recall	0,6076914406180692	
macro-avg. Pos/Neg recall	0,6744237588652482	
precision	0,6062717770034843	
macro-avg. precision	0,6193287037037037	
macro-avg. Pos/Neg precision	0,5956597222222222	
positiveRecall	0,7446808510638298	
positivePrecision	0,546875	
positive fmeasure	0,6306306306306305	
neutralRecall	0,4742268041237113	
neutralPrecision	0,6666666666666666	
neutral fmeasure	0,5542168674698795	
negativeRecall	0,6041666666666666	
negativePrecision	0,6444444444444445	
negative fmeasure	0,6236559139784946	
micro f-Measure	0,6062717770034843	
micro pos/neg f-Measure	0,7664670658682635	
macro f-Measure	0,6028344706930016	
macro pos/neg f-Measure	0,6271432723045626	
average accuracy	0,7375145180023229	
error rate	0,5667828106852497	
cpu-time (for complete test-set)	39,132764	
training-size	1566,0	
test-size	300,0	

RUN: 2
recall	0,6986301369863014	
macro-avg. recall	0,697307048144677	
macro-avg. Pos/Neg recall	0,7595022388836822	
precision	0,6986301369863014	
macro-avg. precision	0,7004260037348272	
macro-avg. Pos/Neg precision	0,6934961484593838	
positiveRecall	0,8282828282828283	
positivePrecision	0,6890756302521008	
positive fmeasure	0,7522935779816514	
neutralRecall	0,5729166666666666	
neutralPrecision	0,7142857142857143	
neutral fmeasure	0,6358381502890174	
negativeRecall	0,6907216494845361	
negativePrecision	0,6979166666666666	
negative fmeasure	0,6943005181347149	
micro f-Measure	0,6986301369863014	
micro pos/neg f-Measure	0,8563218390804598	
macro f-Measure	0,6941440821351278	
macro pos/neg f-Measure	0,7232970480581832	
average accuracy	0,7990867579908675	
error rate	0,6004566210045662	
cpu-time (for complete test-set)	40,076279	
training-size	1566,0	
test-size	300,0	

RUN: 3
recall	0,6360544217687075	
macro-avg. recall	0,6354090735534035	
macro-avg. Pos/Neg recall	0,7031136103301052	
precision	0,6360544217687075	
macro-avg. precision	0,6307087839696536	
macro-avg. Pos/Neg precision	0,6676540850453894	
positiveRecall	0,797979797979798	
positivePrecision	0,6869565217391305	
positive fmeasure	0,7383177570093458	
neutralRecall	0,5	
neutralPrecision	0,5568181818181818	
neutral fmeasure	0,5268817204301076	
negativeRecall	0,6082474226804123	
negativePrecision	0,6483516483516484	
negative fmeasure	0,6276595744680851	
micro f-Measure	0,6360544217687075	
micro pos/neg f-Measure	0,8789808917197452	
macro f-Measure	0,6309530173025127	
macro pos/neg f-Measure	0,6829886657387154	
