RUN: 1
recall	0,98	0,94	0,94	1,0	0,98	1,0	0,98	1,0	0,96	0,92	1,0	0,9830508474576272	
macro-avg. recall	0,9866666666666667	0,9286799620132954	0,933249791144528	1,0	0,9824561403508771	1,0	0,9791666666666666	1,0	0,9533333333333333	0,9251543209876543	1,0	0,9866666666666667	
macro-avg. Pos/Neg recall	1,0	0,9115384615384616	0,9236842105263158	1,0	1,0	1,0	0,96875	1,0	0,95	0,90625	1,0	1,0	
precision	0,6122448979591837	0,6595744680851063	0,6595744680851063	0,66	0,5102040816326531	0,6	0,5918367346938775	0,6	0,7083333333333334	0,717391304347826	0,64	0,5344827586206896	
macro-avg. precision	0,513888888888889	0,49074074074074076	0,611111111111111	0,5123152709359606	0,4861111111111111	0,49444444444444446	0,5247863247863248	0,5544871794871794	0,6148148148148148	0,5787545787545788	0,5623931623931623	0,49049707602339176	
macro-avg. Pos/Neg precision	0,29166666666666663	0,2361111111111111	0,41666666666666663	0,2857142857142857	0,22916666666666666	0,24166666666666667	0,28717948717948716	0,3317307692307692	0,4222222222222222	0,36813186813186816	0,3435897435897436	0,2982456140350877	
positiveRecall	1,0	0,9	0,9	1,0	1,0	1,0	1,0	1,0	0,9	1,0	1,0	1,0	
positivePrecision	0,3333333333333333	0,2222222222222222	0,4444444444444444	0,42857142857142855	0,125	0,4	0,3076923076923077	0,5384615384615384	0,4444444444444444	0,42857142857142855	0,5333333333333333	0,3333333333333333	
neutralRecall	0,96	0,9629629629629629	0,9523809523809523	1,0	0,9473684210526315	1,0	1,0	1,0	0,96	0,9629629629629629	1,0	0,96	
neutralPrecision	0,9583333333333334	1,0	1,0	0,9655172413793104	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,875	
negativeRecall	1,0	0,9230769230769231	0,9473684210526315	1,0	1,0	1,0	0,9375	1,0	1,0	0,8125	1,0	1,0	
negativePrecision	0,25	0,25	0,3888888888888889	0,14285714285714285	0,3333333333333333	0,08333333333333333	0,26666666666666666	0,125	0,4	0,3076923076923077	0,15384615384615385	0,2631578947368421	
