recall	0,7821000000000001	
recall StdDev	0,015061825449081058	
macro-avg. recall	0,7598999999999999	
macro-avg. recall StdDev	0,01833994371184208	
macro-avg. Pos/Neg recall	0,7270999999999997	
macro-avg. Pos/Neg recall StdDev	0,026715674663524286	
precision	0,7821000000000001	
precision StdDev	0,015061825449081058	
macro-avg. precision	0,7567000000000002	
macro-avg. precision StdDev	0,018912611366145846	
macro-avg. Pos/Neg precision	0,7185999999999997	
macro-avg. Pos/Neg precision StdDev	0,028284985487717754	
positiveRecall	0,7431490906876361	
positiveRecall StdDev	0,0349578997377882	
positivePrecision	0,7145015178767299	
positivePrecision StdDev	0,03665169221949124	
positive fmeasure	0,7275388126835636	
positive fmeasure StdDev	0,023573670541495704	
neutralRecall	0,8232134029968688	
neutralRecall StdDev	0,021114835026023484	
neutralPrecision	0,8320565416390889	
neutralPrecision StdDev	0,020108053625147424	
neutral fmeasure	0,8273379541641274	
neutral fmeasure StdDev	0,014153928000794727	
negativeRecall	0,7117863989553002	
negativeRecall StdDev	0,041849634215810054	
negativePrecision	0,7229822441638004	
negativePrecision StdDev	0,04281839811935837	
negative fmeasure	0,7163155432010039	
negative fmeasure StdDev	0,03248803359438645	
micro f-Measure	0,7821000000000001	
micro f-Measure StdDev	0,015061825449081058	
micro pos/neg f-Measure	0,7232999999999997	
micro pos/neg f-Measure StdDev	0,02169834514008343	
macro f-Measure	0,7569	
macro f-Measure StdDev	0,017331876395645682	
macro pos/neg f-Measure	0,7206999999999997	
macro pos/neg f-Measure StdDev	0,02184680361707013	
other pos/neg f-Measure	0,7219999999999999	
other pos/neg f-Measure StdDev	0,022383254924387138	
average accuracy	0,8545999999999999	
average accuracy StdDev	0,009579017473497783	
error rate	0,5987000000000008	
error rate StdDev	0,007338152686370383	
cpu-time (for complete test-set)	40,26348759000001	
cpu-time (for complete test-set) StdDev	4,901736917104985	
training-size	2442,0	
training-size StdDev	0,0	
test-size	600,0	
test-size StdDev	0,0	
