recall	0,7866000000000005	
recall StdDev	0,016281612607199247	
macro-avg. recall	0,7642000000000002	
macro-avg. recall StdDev	0,01886582073272171	
macro-avg. Pos/Neg recall	0,7317999999999999	
macro-avg. Pos/Neg recall StdDev	0,028046858337900587	
precision	0,7866000000000005	
precision StdDev	0,016281612607199247	
macro-avg. precision	0,7632000000000003	
macro-avg. precision StdDev	0,01797191973579615	
macro-avg. Pos/Neg precision	0,7286999999999999	
macro-avg. Pos/Neg precision StdDev	0,02549133344507661	
positiveRecall	0,7407831292100738	
positiveRecall StdDev	0,04067944225782772	
positivePrecision	0,7227473883074622	
positivePrecision StdDev	0,03857027023209779	
positive fmeasure	0,7307543165439249	
positive fmeasure StdDev	0,029953609830171094	
neutralRecall	0,8291616991026993	
neutralRecall StdDev	0,01942890354129391	
neutralPrecision	0,8327761338775802	
neutralPrecision StdDev	0,021967568906533144	
neutral fmeasure	0,8307230880527245	
neutral fmeasure StdDev	0,0150315478135213	
negativeRecall	0,7228419249999449	
negativeRecall StdDev	0,036256871280894706	
negativePrecision	0,7344084905648579	
negativePrecision StdDev	0,03788339190339924	
negative fmeasure	0,72774691787601	
negative fmeasure StdDev	0,027821353769369575	
micro f-Measure	0,7866000000000005	
micro f-Measure StdDev	0,016281612607199247	
micro pos/neg f-Measure	0,7294999999999996	
micro pos/neg f-Measure StdDev	0,020810593650369722	
macro f-Measure	0,7637000000000005	
macro f-Measure StdDev	0,01721257468459404	
macro pos/neg f-Measure	0,7276999999999993	
macro pos/neg f-Measure StdDev	0,020343266326932008	
other pos/neg f-Measure	0,7290999999999996	
other pos/neg f-Measure StdDev	0,021038444847853246	
average accuracy	0,8576999999999999	
average accuracy StdDev	0,011087803837523197	
error rate	0,5986000000000008	
error rate StdDev	0,007916228058025283	
cpu-time (for complete test-set)	40,66082631	
cpu-time (for complete test-set) StdDev	6,072668172244716	
training-size	2442,0	
training-size StdDev	0,0	
test-size	600,0	
test-size StdDev	0,0	
