recall	0,7861000000000001	
recall StdDev	0,017167916988888712	
macro-avg. recall	0,7636	
macro-avg. recall StdDev	0,01893743020122485	
macro-avg. Pos/Neg recall	0,7306	
macro-avg. Pos/Neg recall StdDev	0,02517895545847363	
precision	0,7861000000000001	
precision StdDev	0,017167916988888712	
macro-avg. precision	0,7611999999999999	
macro-avg. precision StdDev	0,02161555743515127	
macro-avg. Pos/Neg precision	0,7237000000000003	
macro-avg. Pos/Neg precision StdDev	0,0318028967615254	
positiveRecall	0,7405336503935287	
positiveRecall StdDev	0,03656937747385032	
positivePrecision	0,7194206602715825	
positivePrecision StdDev	0,03982148218745094	
positive fmeasure	0,7290450782829813	
positive fmeasure StdDev	0,03000949150967383	
neutralRecall	0,8283192404194591	
neutralRecall StdDev	0,022209848668877305	
neutralPrecision	0,8354223728742254	
neutralPrecision StdDev	0,01893306524128603	
neutral fmeasure	0,8316205449119276	
neutral fmeasure StdDev	0,015147784454507235	
negativeRecall	0,7209882830430684	
negativeRecall StdDev	0,0408559290952521	
negativePrecision	0,7284252326621964	
negativePrecision StdDev	0,04221037921646627	
negative fmeasure	0,7236967317026034	
negative fmeasure StdDev	0,03195029678494829	
micro f-Measure	0,7861000000000001	
micro f-Measure StdDev	0,017167916988888712	
micro pos/neg f-Measure	0,7273000000000001	
micro pos/neg f-Measure StdDev	0,023131377089585625	
macro f-Measure	0,7615000000000002	
macro f-Measure StdDev	0,019299604852813648	
macro pos/neg f-Measure	0,7244999999999999	
macro pos/neg f-Measure StdDev	0,024136606173523197	
other pos/neg f-Measure	0,7262999999999997	
other pos/neg f-Measure StdDev	0,023209846395376484	
average accuracy	0,8572	
average accuracy StdDev	0,011813363431112911	
error rate	0,5994000000000006	
error rate StdDev	0,008740940475946542	
cpu-time (for complete test-set)	39,57920363	
cpu-time (for complete test-set) StdDev	5,60831417215722	
training-size	2442,0	
training-size StdDev	0,0	
test-size	600,0	
test-size StdDev	0,0	
