ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEGATIVE	😂	{43=1.0, 46=1.0, 47=1.0, 48=1.0}	
POSITIVE	NEGATIVE	no rise of the machines will be the best raid ever	{1=1.0, 3=1.0, 4=1.2000000000000002, 5=2.0, 6=0.8, 7=0.4, 8=4.0, 9=1.0, 10=2.0, 11=3.5453380062390996, 12=7.0, 13=0.6767772355397592, 14=0.2874717342385713, 15=2.0, 16=8.0, 17=1.0, 18=5.527152715271527, 19=11.0, 20=0.5786578657865787, 21=0.4173417341734174, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 52=1.0, 53=1.0, 54=2.0, 55=0.7, 56=0.3, 377=1.0}	
POSITIVE	NEGATIVE	and then recently we had some Descent \o/	{8=2.0, 9=2.0, 11=2.1358297066963035, 12=4.0, 13=0.5556979923744341, 15=2.0, 16=6.0, 18=4.2735273527352735, 19=8.0, 20=0.6552655265526554}	
POSITIVE	NEGATIVE	MingLee	{43=1.0, 46=1.0, 47=1.0, 48=1.0, 208=1.0}	
POSITIVE	NEUTRAL	SCRUBS THINK THEY R BETTER THEN DIAMOND GRILL EleGiggle	{1=2.0, 4=1.2999999999999998, 5=2.0, 6=0.7, 8=4.0, 9=3.0, 11=4.494462386593089, 12=7.0, 13=0.773015619756048, 16=8.0, 18=4.075607560756076, 19=8.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 31=1.0, 32=1.5, 33=3.0, 34=1.0, 35=0.0, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 141=0.5852146592980392, 233=0.4959007859735887, 1548=0.6415654393851471}	
POSITIVE	NEUTRAL	ok:((((	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=1.0, 18=0.527952795279528, 19=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 484=1.0}	
POSITIVE	NEGATIVE	she's the best	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 9=1.0, 11=1.0960128083099965, 12=2.0, 13=0.5815897049357109, 15=1.0, 16=3.0, 18=2.0515051505150517, 19=4.0, 20=0.5786578657865787, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
POSITIVE	NEGATIVE	4head	{45=1.0, 46=0.25, 47=1.0, 49=0.25}	
POSITIVE	NEUTRAL	DO IT	{8=1.0, 9=1.0, 11=1.08526219072718, 12=2.0, 13=0.5708390873528943, 16=2.0, 18=0.9915991599159917, 19=2.0}	
POSITIVE	NEGATIVE	MEGALUL	{345=1.0}	
POSITIVE	NEGATIVE	If you like the stream, make sure to hit that follow button ❤ If you want to support Maren more - subscribe to her SeemsGood	{1=3.0, 4=1.9999999999999998, 5=3.0, 6=0.7, 8=8.0, 9=2.0, 10=1.0, 11=6.984715856885843, 12=11.0, 13=0.8500525426806121, 14=0.3699719955765115, 15=5.0, 16=15.0, 17=1.0, 18=10.850885088508853, 19=21.0, 20=0.6339633963396339, 21=0.41614161416141615, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=5.0, 32=5.0, 33=5.0, 34=1.0, 43=1.0, 46=0.75, 47=1.0, 48=0.75, 50=3.0, 53=1.9999999999999998, 54=3.0, 55=0.7, 65=0.42769246471432487, 66=0.32880702507221554, 707=0.41302191104315006, 726=0.5188342687641255, 1045=0.5188342687641255}	
POSITIVE	NEUTRAL	baguette baguette baguette YEAH	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=4.0, 11=2.057692413497142, 12=4.0, 16=4.0, 18=1.9858985898589863, 19=4.0, 30=1.0, 32=0.5, 33=1.0, 95=1.0}	
POSITIVE	NEUTRAL	@hotform now its close to being 8. best class EleGiggle	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=3.0, 9=2.0, 11=2.807787320433326, 12=5.0, 13=0.6148649020395364, 15=1.0, 16=6.0, 18=3.401940194019402, 19=7.0, 20=0.5786578657865787, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 130=0.620477017150288, 233=0.47960039864095455, 806=0.620477017150288}	
POSITIVE	NEUTRAL	its just a bunch of fluff	{8=3.0, 9=1.0, 11=2.4559329214280607, 12=4.0, 13=0.6767607299856402, 16=6.0, 18=3.031003100310031, 19=6.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
POSITIVE	NEUTRAL	Love her	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 11=0.9270894656051761, 12=1.0, 13=0.9270894656051761, 15=1.0, 16=1.0, 18=1.0877087708770878, 19=2.0, 20=0.6082608260826083, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 89=1.0}	
POSITIVE	NEGATIVE	Johanna ist love johanna ist live	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 11=1.8472741077372536, 12=2.0, 13=0.9270894656051761, 15=5.0, 16=1.0, 18=3.393539353935394, 19=6.0, 20=0.6082608260826083, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 89=0.24322407179653754, 808=0.36962419074579783, 1218=0.8967831446421297}	
POSITIVE	NEGATIVE	trusted him this is nice trader nice buyer 1000000 % trusted prson	{1=4.0, 4=3.0, 5=4.0, 6=0.8, 8=6.0, 9=1.0, 11=4.5650731471140045, 12=7.0, 13=0.7826658670642671, 15=2.0, 16=6.0, 17=2.0, 18=4.874287428742875, 19=10.0, 20=0.5973597359735974, 21=0.40604060406040604, 22=4.0, 25=4.0, 26=4.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=2.0, 53=1.4, 54=2.0, 55=0.7, 134=1.0}	
POSITIVE	NEUTRAL	@prashant2322 I love more then anything	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 9=3.0, 11=2.4703587757280325, 12=4.0, 13=0.9270894656051761, 15=1.0, 16=4.0, 18=2.5617561756175617, 19=5.0, 20=0.6082608260826083, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 89=1.0}	
