ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	chlapci comeback :D	{8=1.0, 11=0.6712588786126533, 12=1.0, 13=0.6712588786126533, 15=1.0, 16=1.0, 18=1.143014301430143, 19=2.0, 20=0.628062806280628, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
POSITIVE	NEUTRAL	PogChamp / AMPTropPunch LOOK AT THESE STACKED CANS PogChamp / AMPTropPunch LOOK AT THESE STACKED CANS PogChamp / AMPTropPunch LOOK AT THESE STACKED CANS	{8=3.0, 9=6.0, 11=5.021913874018608, 12=9.0, 13=0.645125084590965, 15=3.0, 16=9.0, 17=3.0, 18=7.216921692169217, 19=15.0, 20=0.550955095509551, 21=0.4093409340934094, 30=3.0, 32=1.5, 33=3.0, 43=3.0, 46=2.625, 47=3.0, 48=0.875, 138=0.7910921664458256, 169=0.6116969708835006}	
POSITIVE	NEUTRAL	got myself a steam controller and preordered some games :D	{8=2.0, 9=1.0, 10=1.0, 11=2.0938450788690397, 12=4.0, 13=0.5694471189555286, 14=0.4359777064982367, 15=1.0, 16=9.0, 18=5.127012701270127, 19=10.0, 20=0.628062806280628, 141=0.7341721451889518, 361=0.6789633725236234}	
POSITIVE	NEUTRAL	Coldzera adn GuardiaN holding A? Just go B 4Head	{8=5.0, 9=4.0, 11=5.362935127670463, 12=9.0, 13=0.7207480317126714, 16=9.0, 18=4.458345834583459, 19=9.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 45=1.0, 46=0.25, 47=1.0, 49=0.25, 90=1.0}	
POSITIVE	NEGATIVE	@ceejaaydagoat_ on god😂😂	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=2.0, 11=1.1989359419444643, 12=2.0, 13=0.6382367666719851, 15=1.0, 16=2.0, 18=1.602760276027603, 19=3.0, 20=0.5843584358435844, 38=1.0, 40=1.0, 42=0.0, 45=1.0, 47=1.0, 49=0.0, 540=1.0}	
POSITIVE	NEGATIVE	guys stop being so negative tim is an awesome streamer and he is just streaming what he wants to play	{1=1.0, 3=2.0, 4=1.6, 5=3.0, 6=0.9, 7=0.3, 8=4.0, 9=7.0, 10=1.0, 11=6.639480185082282, 12=12.0, 13=0.9078384876510946, 14=0.1732918126949719, 15=1.0, 16=17.0, 17=1.0, 18=9.408040804080409, 19=19.0, 20=0.6312631263126313, 21=0.4257425742574258, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=2.0, 30=1.0, 31=1.0, 32=2.5, 33=4.0, 34=1.0, 35=0.0, 50=2.0, 53=1.4, 54=2.0, 55=0.8, 63=0.2913653867858444, 291=0.3618550509320402, 447=0.37470815582537736, 494=0.3618550509320402, 498=0.3912786900459642, 650=0.3912786900459642, 1584=0.4545589367759142}	
POSITIVE	NEGATIVE	I woke up a while ago to that new trial boss beat him with my left eye closed while in bed LUL	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=5.0, 9=9.0, 10=3.0, 11=9.594254966796328, 12=17.0, 13=0.9270894656051761, 14=0.27783249063309806, 15=3.0, 16=17.0, 17=4.0, 18=11.799279927992801, 19=24.0, 20=0.6082608260826083, 21=0.34503450345034503, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 165=0.21390985091656653, 166=0.2334352760245437, 283=0.36855090230915266, 340=0.3330628458892409, 507=0.4040389587290644, 666=0.4040389587290644, 1134=0.4040389587290644, 1260=0.4040389587290644}	
POSITIVE	NEGATIVE	FeelsBirthdayMan	{750=1.0}	
POSITIVE	NEGATIVE	TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard	{45=24.0, 47=24.0, 49=0.0, 999=1.0}	
POSITIVE	NEGATIVE	I miss you!	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=1.0, 10=1.0, 11=0.9050270415994983, 12=2.0, 14=0.39060393822521283, 15=1.0, 16=1.0, 17=1.0, 18=1.360836083608361, 19=3.0, 20=0.5675567556755676, 21=0.3351335133513352, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 1069=1.0}	
