ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEGATIVE	ohhh what that makes my nerd heart happy	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=2.0, 11=2.8280396353372916, 12=4.0, 13=0.9917252155350276, 15=2.0, 16=6.0, 18=4.120512051205121, 19=8.0, 20=0.6195619561956196, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 30=1.0, 32=2.5, 33=3.0, 34=1.0, 50=1.0, 52=1.0, 53=0.8999999999999999, 54=2.0, 55=0.7, 56=0.2, 122=0.4669701182126511, 635=0.5507362881915563, 1621=0.6918297836646307}	
POSITIVE	NEGATIVE	😂	{43=1.0, 46=1.0, 47=1.0, 48=1.0}	
POSITIVE	NEGATIVE	hahaha I haven't been able to find higher paying clients.	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=5.0, 9=2.0, 11=4.407610160819117, 12=7.0, 13=0.740004511518126, 15=1.0, 16=8.0, 17=2.0, 18=5.3277327732773285, 19=11.0, 20=0.5984598459845986, 21=0.41474147414741475, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 307=0.6126677730418747, 430=0.5588551690178368, 677=0.5588551690178368}	
POSITIVE	NEUTRAL	DARUDE SANDSTORM	{10=1.0, 11=0.40298860566580663, 12=1.0, 14=0.40298860566580663}	
POSITIVE	NEUTRAL	Holy *** that hand	{8=2.0, 11=1.2985084480927833, 12=2.0, 13=0.6602661795694251, 16=3.0, 18=1.4627462746274629, 19=3.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 1392=1.0}	
POSITIVE	NEGATIVE	i didnt wrung :D	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 16=1.0, 17=1.0, 18=1.4905490549054905, 19=3.0, 20=0.628062806280628, 21=0.4043404340434043, 1198=1.0}	
POSITIVE	NEUTRAL	one tap'd	{8=2.0, 9=1.0, 11=1.750997210561354, 12=3.0, 13=0.6643485532881815, 16=3.0, 18=1.5520552055205523, 19=3.0}	
POSITIVE	NEUTRAL	so cheesy but it makes me giggle	{8=1.0, 9=5.0, 11=3.4785565342737836, 12=6.0, 13=0.9202011476861965, 15=2.0, 16=4.0, 17=1.0, 18=3.6554655465546553, 19=7.0, 20=0.6717671767176718, 21=0.44904490449044904, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 32=0.5, 33=1.0, 1621=1.0}	
POSITIVE	NEGATIVE	"im rotating" lmfao	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 10=2.0, 11=0.740813283669955, 12=2.0, 14=0.3002635386807661, 15=2.0, 16=4.0, 18=3.0953095309530956, 19=6.0, 20=0.592959295929593, 78=0.398567624712445, 223=0.4324646422340874, 253=0.5080794943803877, 1381=0.6292641807210957}	
POSITIVE	NEUTRAL	ok:((((	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=1.0, 18=0.527952795279528, 19=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 573=1.0}	
POSITIVE	NEUTRAL	Draskyl so handsome KappaPride	{8=1.0, 9=1.0, 11=1.3246147328576066, 12=2.0, 13=0.8101916294833211, 15=1.0, 16=1.0, 18=1.1147114711471149, 19=2.0, 20=0.6400640064006401, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 231=0.7222345904074828, 672=0.691648173870889}	
POSITIVE	NEUTRAL	History is history cherry ;)	{8=3.0, 11=2.100419791259759, 12=3.0, 13=0.7964039899426156, 15=1.0, 16=4.0, 18=2.5354535453545353, 19=5.0, 20=0.5706570657065707, 37=1.0, 39=0.5, 40=1.0, 44=1.0, 46=0.5, 47=1.0, 1461=1.0}	
POSITIVE	NEUTRAL	yeah it was a really sick back door	{1=1.0, 3=1.0, 4=0.8999999999999999, 5=2.0, 6=0.6, 7=0.3, 8=2.0, 9=4.0, 10=1.0, 11=3.4583317286266837, 12=7.0, 13=0.6957256116683265, 14=0.14166166915166956, 16=7.0, 17=1.0, 18=3.685268526852685, 19=8.0, 21=0.2835283528352835, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 30=2.0, 31=1.0, 32=2.0, 33=4.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 207=0.5623829191341688, 1539=0.8268769269160503}	
POSITIVE	NEGATIVE	got myself a steam controller and preordered some games :D	{8=2.0, 9=1.0, 10=1.0, 11=2.0938450788690397, 12=4.0, 13=0.5694471189555286, 14=0.4359777064982367, 15=1.0, 16=9.0, 18=5.127012701270127, 19=10.0, 20=0.628062806280628, 118=0.6360768909267054, 704=0.7716256792182438}	
POSITIVE	NEGATIVE	BLAST	{10=1.0, 11=0.4387286321847302, 12=1.0, 14=0.4387286321847302, 15=1.0, 18=0.5854585458545855, 19=1.0, 20=0.5854585458545855, 31=1.0, 33=1.0, 35=0.0}	
POSITIVE	NEUTRAL	OH BABY A TRIPLE	{8=2.0, 9=2.0, 11=2.428456675671364, 12=4.0, 13=0.7441694130074771, 16=4.0, 18=2.0075007500750077, 19=4.0, 30=2.0, 32=1.0, 33=2.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 122=0.5948287391634972, 1137=0.8038524560298141}	
POSITIVE	NEUTRAL	OHHHHHHHHH	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=1.0, 18=0.4790479047904791, 19=1.0, 30=1.0, 32=0.5, 33=1.0, 122=1.0}	
