ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA ichiHype O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA ichiHype	{8=6.0, 9=44.0, 11=26.670400589798458, 12=50.0, 13=0.6106394801850823, 15=12.0, 16=62.0, 17=2.0, 18=38.816081608160836, 19=76.0, 20=0.5741574157415742, 21=0.42914291429142915, 30=8.0, 32=4.0, 33=8.0, 126=0.7638247575740301, 356=0.6454236900803797}	
POSITIVE	NEGATIVE	2 hon players destroy masters of dota 2 :D	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=1.0, 9=2.0, 10=1.0, 11=1.8352800717441422, 12=4.0, 13=0.612499105949152, 14=0.1939347590464192, 15=1.0, 16=8.0, 18=4.647564756475648, 19=9.0, 20=0.628062806280628, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 805=0.7071067811865476, 978=0.7071067811865476}	
POSITIVE	NEUTRAL	History is history cherry ;)	{8=3.0, 11=2.100419791259759, 12=3.0, 13=0.7964039899426156, 15=1.0, 16=4.0, 18=2.5354535453545353, 19=5.0, 20=0.5706570657065707, 37=1.0, 39=0.5, 40=1.0, 44=1.0, 46=0.5, 47=1.0}	
POSITIVE	NEUTRAL	nice😂	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 11=0.7826658670642671, 12=1.0, 13=0.7826658670642671, 15=1.0, 18=0.5973597359735974, 19=1.0, 20=0.5973597359735974, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 352=1.0}	
POSITIVE	NEUTRAL	dog EleGiggle	{8=1.0, 11=0.789532177577755, 12=1.0, 13=0.789532177577755, 17=1.0, 18=0.4433443344334434, 19=1.0, 21=0.4433443344334434, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 286=1.0}	
POSITIVE	NEGATIVE	His ego is boosted af tho hahaha	{1=2.0, 4=1.4, 5=2.0, 6=0.8, 9=1.0, 10=1.0, 11=0.9435675104672724, 12=2.0, 14=0.42914440709298685, 15=3.0, 16=3.0, 18=3.226122612261226, 19=6.0, 20=0.5984598459845986, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 224=0.7071067811865475, 355=0.7071067811865475}	
POSITIVE	NEUTRAL	SCRUBS THINK THEY R BETTER THEN DIAMOND GRILL EleGiggle	{1=2.0, 4=1.2999999999999998, 5=2.0, 6=0.7, 8=4.0, 9=3.0, 11=4.494462386593089, 12=7.0, 13=0.773015619756048, 16=8.0, 18=4.075607560756076, 19=8.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 31=1.0, 32=1.5, 33=3.0, 34=1.0, 35=0.0, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 286=0.6360768909267054, 1604=0.7716256792182438}	
POSITIVE	NEGATIVE	that wall into meteor was sick!	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=2.0, 10=1.0, 11=1.1925427906490538, 12=3.0, 14=0.14166166915166956, 16=5.0, 17=1.0, 18=2.787078707870787, 19=6.0, 21=0.2835283528352835, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 760=0.7071067811865476, 959=0.7071067811865476}	
POSITIVE	NEGATIVE	OHHHHHHHHH	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=1.0, 18=0.4790479047904791, 19=1.0, 30=1.0, 32=0.5, 33=1.0, 356=1.0}	
POSITIVE	NEUTRAL	OpieOP save some for chat	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=3.0, 11=1.9941845430987528, 12=3.0, 13=0.8252832077994245, 16=4.0, 18=2.0644064406440643, 19=4.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 513=0.4732139914287886, 655=0.5603503542921187, 871=0.6797617220473152}	
POSITIVE	NEUTRAL	thats awesome its gonna be huge $$$	{1=2.0, 4=1.5, 5=2.0, 6=0.9, 8=3.0, 9=1.0, 11=2.7040279053901637, 12=4.0, 13=0.9078384876510946, 15=1.0, 16=6.0, 18=3.5996599659965995, 19=7.0, 20=0.6312631263126313, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 231=0.6791150496700857, 311=0.7340318448893052}	
