ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	lolllll	{9=1.0, 11=0.47690597886188707, 12=1.0, 15=1.0, 18=0.5585558555855586, 19=1.0, 20=0.5585558555855586}	
POSITIVE	NEUTRAL	I got a gas station sandwich :D	{8=2.0, 9=2.0, 10=1.0, 11=2.834185203320918, 12=5.0, 13=0.8142850069048235, 14=0.3851075887035988, 15=1.0, 16=5.0, 17=1.0, 18=3.47034703470347, 19=7.0, 20=0.628062806280628, 21=0.4027402740274027}	
POSITIVE	NEUTRAL	I think the "gear gate" is a good thing	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=4.0, 9=3.0, 11=4.398207496822682, 12=7.0, 13=0.911970378032208, 15=1.0, 16=8.0, 18=4.542354235423543, 19=9.0, 20=0.5824582458245825, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
POSITIVE	NEUTRAL	its just a bunch of fluff	{8=3.0, 9=1.0, 11=2.4559329214280607, 12=4.0, 13=0.6767607299856402, 16=6.0, 18=3.031003100310031, 19=6.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
POSITIVE	NEGATIVE	Apologies for my ignorance, but is Epsilon no more?	{3=2.0, 4=0.7, 5=2.0, 7=0.3, 9=3.0, 10=2.0, 11=2.0723273381492873, 12=5.0, 14=0.217284616273376, 16=6.0, 17=2.0, 18=3.8139813981398145, 19=8.0, 21=0.4173417341734174, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0}	
POSITIVE	NEUTRAL	@Megasnoop, I got my first phone yesterday! :D	{8=2.0, 9=2.0, 11=2.528139218847142, 12=4.0, 13=0.8349059458507788, 15=1.0, 16=5.0, 17=1.0, 18=3.474947494749475, 19=7.0, 20=0.628062806280628, 21=0.42284228422842285, 483=0.6523823291241169, 1575=0.75789002938856}	
POSITIVE	NEGATIVE	i didnt wrung :D	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 16=1.0, 17=1.0, 18=1.4905490549054905, 19=3.0, 20=0.628062806280628, 21=0.4043404340434043, 1358=1.0}	
POSITIVE	NEUTRAL	I can't wait till you may me2 FeelsBirthdayMan	{8=2.0, 9=6.0, 11=4.32578112534868, 12=8.0, 13=0.7083688661234506, 15=2.0, 16=7.0, 18=4.539653965396539, 19=9.0, 20=0.5675567556755676, 31=1.0, 33=1.0, 35=0.0, 183=0.5358851347171715, 688=0.6140468489945456, 840=0.5794597394375459}	
POSITIVE	NEUTRAL	Rawr!	{8=1.0, 11=0.5653152285744154, 12=1.0, 13=0.5653152285744154, 16=1.0, 18=0.5007500750075008, 19=1.0}	
POSITIVE	NEUTRAL	:"D	{9=1.0, 11=0.5268132726662522, 12=1.0, 16=1.0, 18=0.5113511351135114, 19=1.0}	
POSITIVE	NEGATIVE	tommy falling is the best content this stream has ever seen	{1=1.0, 3=1.0, 4=1.2000000000000002, 5=2.0, 6=0.8, 7=0.4, 8=3.0, 9=2.0, 11=3.0814549095770727, 12=5.0, 13=0.7757940546994064, 15=2.0, 16=7.0, 17=1.0, 18=5.016301630163016, 19=10.0, 20=0.5786578657865787, 21=0.44894489448944896, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 436=0.5396417676987227, 1353=0.8418947455323604}	
POSITIVE	NEUTRAL	I woke up a while ago to that new trial boss beat him with my left eye closed while in bed LUL	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=5.0, 9=9.0, 10=3.0, 11=9.594254966796328, 12=17.0, 13=0.9270894656051761, 14=0.27783249063309806, 15=3.0, 16=17.0, 17=4.0, 18=11.799279927992801, 19=24.0, 20=0.6082608260826083, 21=0.34503450345034503, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 74=0.25802623335896063, 215=0.44456017671186226, 313=0.4873672259806295, 367=0.4195196581231105, 433=0.29109851031680883, 744=0.4873672259806295}	
POSITIVE	NEUTRAL	having a great day	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=1.0, 11=2.0969921378543885, 12=3.0, 13=0.8583383308483307, 15=1.0, 16=3.0, 18=2.1337133713371337, 19=4.0, 20=0.6176617661766177, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 132=1.0}	
POSITIVE	NEGATIVE	was insane	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 10=1.0, 11=0.17738519011647425, 12=1.0, 14=0.17738519011647425, 16=2.0, 18=0.9591959195919593, 19=2.0, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
POSITIVE	NEUTRAL	Hello i'm from P.E.T.A = People Eating Tasty Animals and i approve this place Kappa	{8=5.0, 9=5.0, 11=5.986498456730691, 12=10.0, 13=0.789565188685993, 15=4.0, 16=10.0, 18=7.245624562456246, 19=14.0, 20=0.6424642464246425, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 62=0.41183572780397165, 65=0.2702504339126747, 466=0.36046713779134004, 1221=0.41183572780397165, 1222=0.47844059827259444, 1223=0.47844059827259444, 1754=1.0}	
POSITIVE	NEGATIVE	THAT WAS SO SICK	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=1.0, 10=1.0, 11=0.6560847725259551, 12=2.0, 14=0.14166166915166956, 16=3.0, 17=1.0, 18=1.7354735473547354, 19=4.0, 21=0.2835283528352835, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 94=1.0}	
POSITIVE	NEGATIVE	oh my god , im getting the feeling this hasnt happened the first time xD	{1=2.0, 4=1.2, 5=2.0, 6=0.6, 8=4.0, 9=2.0, 11=3.819770352723692, 12=6.0, 13=0.8349059458507788, 15=1.0, 16=10.0, 17=3.0, 18=6.661966196619662, 19=14.0, 20=0.5725572557255726, 21=0.3513351335133514, 30=2.0, 32=1.0, 33=2.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 57=0.29688261935820687, 61=0.3201051110153771, 70=0.2749472315654658, 168=0.3201051110153771, 409=0.45198270551782277, 464=0.2897140616083271, 643=0.45198270551782277, 723=0.3725844821153278}	
POSITIVE	NEUTRAL	wow big raid	{1=2.0, 4=1.5, 5=2.0, 6=0.9, 8=2.0, 10=1.0, 11=1.502473082192158, 12=3.0, 13=0.612499105949152, 14=0.2874717342385713, 16=3.0, 18=1.5125512551255127, 19=3.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 52=1.0, 53=1.1, 54=2.0, 55=0.8, 56=0.3, 160=0.6017471831252452, 528=0.7986866266570593}	
POSITIVE	NEUTRAL	@eliteninja24 you misses it, yesterday I actually played really well!! I shot grump on sniper and I never shot anyone	{8=3.0, 9=7.0, 10=5.0, 11=6.859136099297415, 12=15.0, 13=0.6957256116683265, 14=0.21455569799237448, 15=2.0, 16=15.0, 17=2.0, 18=9.094409440944096, 19=19.0, 20=0.5675567556755676, 21=0.31963196319631965, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 30=2.0, 32=2.0, 33=3.0, 34=1.0, 50=2.0, 52=3.0, 53=2.0, 54=5.0, 55=0.6, 56=0.2, 300=0.42974123214944937, 909=0.521319631125561, 1465=0.521319631125561, 1575=0.521319631125561}	
POSITIVE	NEGATIVE	I miss you!	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=1.0, 10=1.0, 11=0.9050270415994983, 12=2.0, 14=0.39060393822521283, 15=1.0, 16=1.0, 17=1.0, 18=1.360836083608361, 19=3.0, 20=0.5675567556755676, 21=0.3351335133513352, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 712=1.0}	
NEUTRAL	NEGATIVE	but you can play on controller and keyboard if you want	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=4.0, 9=2.0, 10=1.0, 11=4.274481863146949, 12=7.0, 13=0.8651661284022074, 14=0.4359777064982367, 15=2.0, 16=7.0, 17=2.0, 18=5.514951495149516, 19=11.0, 20=0.5675567556755676, 21=0.41614161416141615, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 92=0.5442019325318962, 670=0.8389542637286908}	
NEUTRAL	POSITIVE	toxicbear19 has been entered into the lottery Your number is 100 if your numbers match one of the following 129 35 35 84 87 then you have won 400 Crumpets times your multiplier which is 1	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=6.0, 9=11.0, 10=1.0, 11=9.892042672359253, 12=18.0, 13=0.6973871707829685, 14=0.40537090731030995, 15=6.0, 16=26.0, 17=1.0, 18=16.983598359835987, 19=33.0, 20=0.6228622862286229, 21=0.44894489448944896, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 50=2.0, 53=1.2, 54=2.0, 55=0.6, 548=0.5013682644055828, 628=0.463666035149726, 689=0.5013682644055828, 800=0.5312942073299881}	
NEUTRAL	POSITIVE	ron are you on PC?	{8=1.0, 9=3.0, 11=2.1039684853953355, 12=4.0, 13=0.5606991752724791, 15=2.0, 16=2.0, 17=1.0, 18=2.6091609160916094, 19=5.0, 20=0.5675567556755676, 21=0.4436443644364437, 323=0.6115599790509895, 1715=0.7911980738242184}	
NEUTRAL	POSITIVE	but like how common would you say it is?	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=3.0, 9=2.0, 11=3.1622661025435064, 12=5.0, 13=0.8500525426806121, 15=1.0, 16=7.0, 17=1.0, 18=4.594259425942595, 19=9.0, 20=0.5675567556755676, 21=0.44904490449044904, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	POSITIVE	helooo	{15=1.0, 18=0.6146614661466148, 19=1.0, 20=0.6146614661466148}	
NEUTRAL	POSITIVE	Howdy swags	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 18=0.6959695969596961, 19=1.0, 20=0.6959695969596961}	
NEUTRAL	NEGATIVE	RIP HANDS	{9=1.0, 10=1.0, 11=0.7922280847505188, 12=2.0, 14=0.27780498137623316, 16=1.0, 17=1.0, 18=0.7731773177317732, 19=2.0, 21=0.26692669266926694, 24=1.0, 26=1.0, 28=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 124=1.0}	
NEUTRAL	POSITIVE	What did you say DendiFace	{8=1.0, 11=0.639612229515232, 12=1.0, 13=0.639612229515232, 15=1.0, 16=3.0, 18=2.109310931093109, 19=4.0, 20=0.5675567556755676, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 492=1.0}	
NEUTRAL	NEGATIVE	!8ball will bri stop humping a dead bear	{3=2.0, 4=0.6000000000000001, 5=2.0, 7=0.2, 8=2.0, 9=2.0, 10=1.0, 11=2.2371848126894704, 12=5.0, 13=0.5598463883096663, 14=0.10452967423538027, 16=5.0, 17=2.0, 18=3.274527452745275, 19=7.0, 21=0.3796379637963796, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 760=0.7222345904074828, 778=0.691648173870889}	
NEUTRAL	POSITIVE	See you later fellow British callyfam	{8=2.0, 9=2.0, 11=2.4084959588901667, 12=4.0, 13=0.6905208602694808, 15=2.0, 16=3.0, 18=2.7799779977997803, 19=5.0, 20=0.6177617761776178}	
NEUTRAL	NEGATIVE	@danisa31 tele?	{16=1.0, 18=0.5306530653065307, 19=1.0}	
NEUTRAL	NEGATIVE	english and dwarvish from lotr Kappa	{8=2.0, 9=2.0, 11=2.2282718134652315, 12=4.0, 13=0.6038281881853245, 16=8.0, 18=4.100810081008101, 19=8.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 65=0.37092156256490294, 394=0.6566647525276542, 1514=0.6566647525276542, 1754=1.0}	
NEUTRAL	POSITIVE	Have you tried weed in amsterdam? :P	{8=2.0, 9=3.0, 11=2.8010200432445522, 12=5.0, 13=0.6731900284445717, 15=1.0, 16=5.0, 17=1.0, 18=3.5124512451245127, 19=7.0, 20=0.5675567556755676, 21=0.38503850385038507, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 957=0.7071067811865476, 1634=0.7071067811865476}	
NEUTRAL	POSITIVE	@PeteZahHutt the main point of xp share is to level up low level pokemon with out having to fight with them	{1=1.0, 3=1.0, 4=1.0, 5=2.0, 6=0.6, 7=0.4, 8=5.0, 9=2.0, 10=2.0, 11=4.810131109118219, 12=9.0, 13=0.6822570795072542, 14=0.3135890227061407, 15=1.0, 16=18.0, 17=1.0, 18=10.052305230523054, 19=20.0, 20=0.582958295829583, 21=0.44884488448844884, 30=1.0, 31=2.0, 32=0.5, 33=3.0, 35=0.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 50=1.0, 52=2.0, 53=1.0999999999999999, 54=3.0, 55=0.6, 56=0.2, 81=0.29780690918394964, 807=0.7482045181046888, 813=0.30838502169569326, 944=0.34124364037401883, 1632=0.3741022590523444}	
NEUTRAL	POSITIVE	personally, i would do kuda dead wire, and haymaker blast furnace	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=1.0, 9=4.0, 10=3.0, 11=3.6126531577875958, 12=8.0, 13=0.5708390873528943, 14=0.10452967423538027, 15=2.0, 16=6.0, 17=1.0, 18=4.476347634763477, 19=9.0, 20=0.5854585458545855, 21=0.3928392839283929, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=2.0, 32=0.5, 33=3.0, 35=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 560=0.5170216655098308, 760=0.445045831550327, 1375=0.5170216655098308, 1459=0.5170216655098308}	
NEUTRAL	POSITIVE	gameroneil do you chat a favor and mute MOH's mic Kappa	{1=3.0, 4=2.2, 5=3.0, 6=0.8, 8=5.0, 9=4.0, 10=1.0, 11=5.805327992869602, 12=10.0, 13=0.7757665454425414, 14=0.3699995048333765, 15=4.0, 16=9.0, 18=6.913291329132914, 19=13.0, 20=0.5974597459745975, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 50=2.0, 53=1.2999999999999998, 54=2.0, 55=0.7, 65=0.42058926827642024, 316=0.5183471121640074, 1284=0.7445944793791714, 1754=1.0}	
