ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	Same :) Even with some hiccups, thats part of beta	{8=3.0, 9=2.0, 11=2.698449028097955, 12=5.0, 13=0.5901120727124678, 16=7.0, 17=2.0, 18=4.355835583558356, 19=9.0, 21=0.31903190319031904, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 354=1.0}	
POSITIVE	NEUTRAL	I'm 21 haha only a year older than me	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=3.0, 9=5.0, 11=4.4309985310056845, 12=8.0, 13=0.6595839499991748, 15=1.0, 16=9.0, 18=4.988198819881989, 19=10.0, 20=0.5865586558655865, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 225=1.0}	
POSITIVE	NEGATIVE	got myself a steam controller and preordered some games :D	{8=2.0, 9=1.0, 10=1.0, 11=2.0938450788690397, 12=4.0, 13=0.5694471189555286, 14=0.4359777064982367, 15=1.0, 16=9.0, 18=5.127012701270127, 19=10.0, 20=0.628062806280628, 975=0.5686617956250012, 982=0.5366310672557122, 1344=0.6234186874425123}	
POSITIVE	NEUTRAL	paddie is still better than most of the NA roamers	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 9=2.0, 10=1.0, 11=2.6410592164263273, 12=5.0, 13=0.6926115637912157, 14=0.3002635386807661, 16=7.0, 17=2.0, 18=4.431343134313432, 19=9.0, 21=0.42464246424642466, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=2.0, 32=2.0, 33=3.0, 34=1.0, 235=1.0}	
POSITIVE	NEUTRAL	Clap	{8=1.0, 11=0.6588687093206864, 12=1.0, 13=0.6588687093206864, 15=1.0, 18=0.6915691569156915, 19=1.0, 20=0.6915691569156915, 214=1.0}	
POSITIVE	NEUTRAL	Haha at the same time @pink_unicorn__	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 9=2.0, 11=1.6258465973800187, 12=3.0, 13=0.5970003906314476, 15=1.0, 16=4.0, 18=2.5752575257525754, 19=5.0, 20=0.5865586558655865, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 225=0.7898717785720551, 442=0.6132720223648053}	
POSITIVE	NEUTRAL	Rawr!	{8=1.0, 11=0.5653152285744154, 12=1.0, 13=0.5653152285744154, 16=1.0, 18=0.5007500750075008, 19=1.0}	
POSITIVE	NEUTRAL	one tap'd	{8=2.0, 9=1.0, 11=1.750997210561354, 12=3.0, 13=0.6643485532881815, 16=3.0, 18=1.5520552055205523, 19=3.0}	
POSITIVE	NEUTRAL	I need w ps4 who will buy me one lol	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=4.0, 9=6.0, 10=1.0, 11=6.091028130966071, 12=11.0, 13=0.7647903519534324, 14=0.4405497449891889, 15=1.0, 16=10.0, 18=5.547454745474548, 19=11.0, 20=0.592959295929593, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 57=0.36280872026298194, 58=0.3819988081678978, 830=0.5728075186223873, 1421=0.6279636053698546}	
POSITIVE	NEGATIVE	Holy shit that thing existed?	{3=1.0, 4=0.1, 5=1.0, 7=0.1, 8=2.0, 10=1.0, 11=1.6148043816744335, 12=3.0, 13=0.6602661795694251, 14=0.36444813679803256, 16=4.0, 17=1.0, 18=2.4442444244424446, 19=5.0, 21=0.4133413341334134, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 594=0.6501205987794085, 1114=0.7598310384833614}	
POSITIVE	NEUTRAL	guys stop being so negative tim is an awesome streamer and he is just streaming what he wants to play	{1=1.0, 3=2.0, 4=1.6, 5=3.0, 6=0.9, 7=0.3, 8=4.0, 9=7.0, 10=1.0, 11=6.639480185082282, 12=12.0, 13=0.9078384876510946, 14=0.1732918126949719, 15=1.0, 16=17.0, 17=1.0, 18=9.408040804080409, 19=19.0, 20=0.6312631263126313, 21=0.4257425742574258, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=2.0, 30=1.0, 31=1.0, 32=2.5, 33=4.0, 34=1.0, 35=0.0, 50=2.0, 53=1.4, 54=2.0, 55=0.8, 62=0.2919873375717562, 176=0.3479333509370293, 246=0.35833288196840035, 248=0.33152410843032726, 636=0.38747012179560036, 1024=0.4501344210060405, 1264=0.4501344210060405}	
POSITIVE	NEGATIVE	that wall into meteor was sick!	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=2.0, 10=1.0, 11=1.1925427906490538, 12=3.0, 14=0.14166166915166956, 16=5.0, 17=1.0, 18=2.787078707870787, 19=6.0, 21=0.2835283528352835, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 864=0.738807942217662, 1013=0.6739160366960442}	
POSITIVE	NEGATIVE	Even though the new map looks WAY better I hope they leave the option available to play this map because this map is OG	{1=2.0, 3=1.0, 4=1.7999999999999998, 5=3.0, 6=0.7, 7=0.4, 8=12.0, 9=3.0, 10=1.0, 11=10.38715427741435, 12=16.0, 13=0.8830471453644152, 14=0.18290354704358022, 15=2.0, 16=19.0, 17=4.0, 18=12.45144514451445, 19=25.0, 20=0.6146614661466148, 21=0.4233423342334234, 22=2.0, 24=1.0, 25=2.0, 26=3.0, 27=1.0, 28=0.0, 29=4.0, 30=1.0, 32=4.5, 33=5.0, 34=1.0, 50=3.0, 53=2.0, 54=3.0, 55=0.8, 62=0.20317932380919831, 93=0.31322593658972075, 244=0.8571428501837705, 252=0.2306909770043289, 517=0.26962099794259337}	
POSITIVE	NEUTRAL	I think the "gear gate" is a good thing	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=4.0, 9=3.0, 11=4.398207496822682, 12=7.0, 13=0.911970378032208, 15=1.0, 16=8.0, 18=4.542354235423543, 19=9.0, 20=0.5824582458245825, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
POSITIVE	NEUTRAL	was insane	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 10=1.0, 11=0.17738519011647425, 12=1.0, 14=0.17738519011647425, 16=2.0, 18=0.9591959195919593, 19=2.0, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 1424=1.0}	
POSITIVE	NEGATIVE	THAT WAS SO SICK	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=1.0, 10=1.0, 11=0.6560847725259551, 12=2.0, 14=0.14166166915166956, 16=3.0, 17=1.0, 18=1.7354735473547354, 19=4.0, 21=0.2835283528352835, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 864=1.0}	
POSITIVE	NEGATIVE	DARUDE SANDSTORM	{10=1.0, 11=0.40298860566580663, 12=1.0, 14=0.40298860566580663, 1429=0.7071067811865476, 1430=0.7071067811865476}	
POSITIVE	NEUTRAL	but who would unmod someone when you can get a pizza for 5k more Kreygasn	{8=3.0, 9=5.0, 11=4.879498451228839, 12=8.0, 13=0.91193736692397, 15=2.0, 16=9.0, 17=2.0, 18=6.616761676167618, 19=13.0, 20=0.5675567556755676, 21=0.4460446044604461, 30=1.0, 32=0.5, 33=1.0}	
POSITIVE	NEGATIVE	MingLee	{43=1.0, 46=1.0, 47=1.0, 48=1.0, 1292=1.0}	
POSITIVE	NEGATIVE	I'm glad we got rid of those old cow emotes and replaced them with this good goat one	{1=2.0, 4=1.6, 5=2.0, 6=0.8, 8=5.0, 9=2.0, 10=2.0, 11=5.198270217928334, 12=9.0, 13=0.911970378032208, 14=0.2654643287466233, 15=3.0, 16=13.0, 17=2.0, 18=9.091809180918094, 19=18.0, 20=0.6339633963396339, 21=0.40554055405540557, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 31=2.0, 32=2.0, 33=4.0, 34=1.0, 35=0.0, 50=2.0, 52=1.0, 53=1.7, 54=3.0, 55=0.7, 56=0.3, 1371=1.0}	
POSITIVE	NEUTRAL	@scudpunk its not cold, its actually beautiful, i've been to poland so many times.	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=3.0, 9=4.0, 10=2.0, 11=4.899305116171592, 12=9.0, 13=0.8734299091644339, 14=0.3002635386807661, 15=2.0, 16=10.0, 17=2.0, 18=6.821682168216821, 19=14.0, 20=0.604860486048605, 21=0.39833983398339834, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 30=2.0, 31=1.0, 32=2.0, 33=4.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 191=0.3604914192429615, 1157=0.4663812648070769, 1158=0.4663812648070769, 1160=0.4663812648070769, 1325=0.4663812648070769}	
POSITIVE	NEUTRAL	DO IT	{8=1.0, 9=1.0, 11=1.08526219072718, 12=2.0, 13=0.5708390873528943, 16=2.0, 18=0.9915991599159917, 19=2.0}	
POSITIVE	NEGATIVE	D:	{17=1.0, 18=0.4389438943894389, 19=1.0, 21=0.4389438943894389, 249=1.0}	
POSITIVE	NEUTRAL	Woooop	{9=1.0, 11=0.5144231033742855, 12=1.0}	
POSITIVE	NEUTRAL	yeah it was a really sick back door	{1=1.0, 3=1.0, 4=0.8999999999999999, 5=2.0, 6=0.6, 7=0.3, 8=2.0, 9=4.0, 10=1.0, 11=3.4583317286266837, 12=7.0, 13=0.6957256116683265, 14=0.14166166915166956, 16=7.0, 17=1.0, 18=3.685268526852685, 19=8.0, 21=0.2835283528352835, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 30=2.0, 31=1.0, 32=2.0, 33=4.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 86=0.5442019325318962, 864=0.8389542637286908}	
POSITIVE	NEGATIVE	doind loadsa damage FeelsGoodMan	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 10=1.0, 11=0.23655209978157654, 12=1.0, 14=0.23655209978157654, 16=1.0, 17=1.0, 18=0.8916891689168918, 19=2.0, 21=0.43444344434443444, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 166=0.6863271178455861, 1070=0.7272929858796735}	
NEUTRAL	POSITIVE	after waves 30 onward plz dont	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=3.0, 11=2.195508288539094, 12=4.0, 13=0.6522389784162372, 15=2.0, 16=3.0, 17=1.0, 18=3.0741074107410746, 19=6.0, 20=0.5884588458845885, 21=0.43984398439843986, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 123=0.6522473288298735, 245=0.7580062150367205}	
NEUTRAL	POSITIVE	Cat, ur actually underweight right?	{8=4.0, 11=2.7847180576263915, 12=4.0, 13=0.8335689959671431, 15=1.0, 16=3.0, 18=2.0435043504350436, 19=4.0, 20=0.5804580458045805, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 191=1.0}	
NEUTRAL	POSITIVE	Nice?	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 11=0.7826658670642671, 12=1.0, 13=0.7826658670642671, 15=1.0, 18=0.5973597359735974, 19=1.0, 20=0.5973597359735974, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 190=1.0}	
NEUTRAL	POSITIVE	just stay here without gamble :D	{8=2.0, 9=2.0, 11=2.287367199062485, 12=4.0, 13=0.6712313693557883, 15=1.0, 16=3.0, 17=2.0, 18=2.9444944494449445, 19=6.0, 20=0.628062806280628, 21=0.41444144414441453, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 103=0.738807942217662, 184=0.6739160366960442}	
NEUTRAL	NEGATIVE	yeah, it's not that bad	{1=1.0, 3=1.0, 4=0.8, 5=2.0, 6=0.6, 7=0.2, 9=3.0, 10=2.0, 11=2.115824975104123, 12=5.0, 14=0.27229212630050015, 16=4.0, 17=2.0, 18=2.822082208220822, 19=6.0, 21=0.37023702370237027, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 86=0.6685371814590402, 140=0.743678718941723}	
NEUTRAL	POSITIVE	wait Adblock doesnt work on Twitch anymore???	{8=1.0, 9=3.0, 10=1.0, 11=2.461599828342237, 12=5.0, 13=0.5606991752724791, 14=0.4126388529740258, 15=2.0, 16=1.0, 17=4.0, 18=3.294529452945295, 19=7.0, 20=0.6300630063006302, 21=0.35753575357535755, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 52=1.0, 53=0.4, 54=1.0, 56=0.4, 320=0.45287353260800417, 810=0.5493814540086528, 1078=0.5493814540086528, 1270=0.4373392269689791}	
NEUTRAL	POSITIVE	splaashpt has started planning a raid of the StreamerHouse! A bigger crew earns a bigger score so join in! Buy-in top's out at 1,000,000 balance. Type !raid [x] to enter.	{1=2.0, 4=1.2999999999999998, 5=2.0, 6=0.7, 8=10.0, 9=10.0, 10=2.0, 11=12.43746870822032, 12=22.0, 13=0.7675467794912989, 14=0.2874717342385713, 15=3.0, 16=25.0, 17=1.0, 18=14.726672667266728, 19=29.0, 20=0.6193619361936193, 21=0.44894489448944896, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 52=2.0, 53=0.6, 54=2.0, 56=0.3, 160=0.6799361687934944, 209=0.29669371808486855, 224=0.3399680843967472, 526=0.3399680843967472, 830=0.3399680843967472, 1209=0.32081887224759714}	
NEUTRAL	POSITIVE	spock	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 18=0.5782578257825783, 19=1.0, 20=0.5782578257825783}	
NEUTRAL	NEGATIVE	Keepo	{43=1.0, 46=0.625, 47=1.0, 48=0.625, 251=1.0}	
NEUTRAL	POSITIVE	Can people sound ginger?	{8=4.0, 11=2.6561397910396853, 12=4.0, 13=0.7139092304560485, 16=4.0, 18=2.0403040304030404, 19=4.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 108=0.5946880542253845, 530=0.47043168066078817, 1299=0.6519510349652742}	
NEUTRAL	NEGATIVE	only against the rules for competing	{8=1.0, 11=0.5558960590238616, 12=1.0, 13=0.5558960590238616, 15=1.0, 16=5.0, 18=3.042704270427043, 19=6.0, 20=0.5726572657265727, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEUTRAL	POSITIVE	кугуар	{15=4.0, 18=2.6677667766776683, 19=4.0, 20=0.683968396839684}	
NEUTRAL	NEGATIVE	Google is for europeans	{9=1.0, 11=0.48080679148533484, 12=1.0, 16=3.0, 17=1.0, 18=2.004900490049005, 19=4.0, 21=0.44734473447344736, 258=1.0}	
