ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	one tap'd	{8=2.0, 9=1.0, 11=1.750997210561354, 12=3.0, 13=0.6643485532881815, 16=3.0, 18=1.5520552055205523, 19=3.0}	
POSITIVE	NEGATIVE	DAT WARD 4Head	{10=1.0, 11=0.43599971390372866, 12=1.0, 14=0.43599971390372866, 16=2.0, 18=0.9796979697969798, 19=2.0, 45=1.0, 46=0.25, 47=1.0, 49=0.25}	
POSITIVE	NEUTRAL	and then recently we had some Descent \o/	{8=2.0, 9=2.0, 11=2.1358297066963035, 12=4.0, 13=0.5556979923744341, 15=2.0, 16=6.0, 18=4.2735273527352735, 19=8.0, 20=0.6552655265526554}	
POSITIVE	NEGATIVE	Turn 7 Druid has 10mana SeemsGood	{8=1.0, 9=2.0, 11=1.6051981491771983, 12=3.0, 13=0.5763519424286273, 16=3.0, 17=1.0, 18=1.8833883388338835, 19=4.0, 21=0.44894489448944896, 43=1.0, 46=0.75, 47=1.0, 48=0.75, 844=1.0}	
POSITIVE	NEUTRAL	@thomaslov33 stay in smart guys stream lol	{1=2.0, 4=1.2, 5=2.0, 6=0.6, 8=3.0, 9=3.0, 10=1.0, 11=4.320796448004754, 12=7.0, 13=0.8899519688375139, 14=0.4405497449891889, 15=2.0, 16=6.0, 18=4.135313531353136, 19=8.0, 20=0.592959295929593, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 85=0.30072006627853437, 86=0.3214908702845396, 143=0.3742931694089793, 157=0.3278737095814002, 363=0.5284952771597093, 1485=0.5284952771597093}	
POSITIVE	NEGATIVE	BLAST	{10=1.0, 11=0.4387286321847302, 12=1.0, 14=0.4387286321847302, 15=1.0, 18=0.5854585458545855, 19=1.0, 20=0.5854585458545855, 31=1.0, 33=1.0, 35=0.0}	
POSITIVE	NEUTRAL	draskyl ur are so pro	{8=1.0, 9=2.0, 11=1.7207150206044335, 12=3.0, 13=0.6918688138558625, 15=2.0, 16=2.0, 18=2.1572157215721575, 19=4.0, 20=0.5804580458045805, 30=1.0, 32=0.5, 33=1.0, 441=1.0}	
POSITIVE	NEUTRAL	well, you're in a poker stream, dont be amazed you'll hear more poker terms	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=7.0, 9=5.0, 11=7.576968149782404, 12=12.0, 13=0.8651771321049533, 15=3.0, 16=12.0, 17=1.0, 18=8.256825682568257, 19=16.0, 20=0.6087608760876088, 21=0.43984398439843986, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 157=0.36668694840313726, 292=0.43531422631383154, 409=0.4049461720606643, 461=0.4705160116874633, 1082=0.5391432895981576}	
POSITIVE	NEUTRAL	blowing up them cheeks, guess the fight is intense :P	{1=1.0, 3=1.0, 4=1.0, 5=2.0, 6=0.6, 7=0.4, 8=1.0, 9=3.0, 10=1.0, 11=2.485516376260612, 12=5.0, 13=0.6038667011449353, 14=0.3135890227061407, 16=10.0, 18=4.944094409440944, 19=10.0, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 770=0.5035863867261972, 1009=0.6109012813475074, 1467=0.6109012813475074}	
POSITIVE	NEGATIVE	wrecked :D	{10=1.0, 11=0.3002635386807661, 12=1.0, 14=0.3002635386807661, 15=1.0, 17=1.0, 18=1.0098009800980097, 19=2.0, 20=0.628062806280628, 21=0.38173817381738173}	
