ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	uh no bly is so good	{1=1.0, 3=1.0, 4=1.2000000000000002, 5=2.0, 6=0.8, 7=0.4, 8=1.0, 9=1.0, 10=1.0, 11=1.7381668931595486, 12=3.0, 13=0.911970378032208, 14=0.3117734117530549, 15=1.0, 16=3.0, 17=1.0, 18=2.4400440044004403, 19=5.0, 20=0.5824582458245825, 21=0.4173417341734174, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
POSITIVE	NEUTRAL	:"D	{9=1.0, 11=0.5268132726662522, 12=1.0, 16=1.0, 18=0.5113511351135114, 19=1.0}	
POSITIVE	NEGATIVE	does his character have a fucking baseball bat?! LMAO	{1=1.0, 3=1.0, 4=0.7, 5=2.0, 6=0.6, 7=0.1, 8=3.0, 9=3.0, 10=2.0, 11=4.220112567879092, 12=8.0, 13=0.6712258675044153, 14=0.3002635386807661, 15=1.0, 16=9.0, 17=1.0, 18=5.495649564956496, 19=11.0, 20=0.592959295929593, 21=0.41714171417141716, 24=1.0, 26=1.0, 28=0.0, 57=0.47109199477458286, 134=0.3240528106511308, 208=0.41233232458558244, 683=0.5472801911170363, 688=0.45114139123024033}	
POSITIVE	NEUTRAL	@samdadude you can do it, you just have to believe and never give up	{8=6.0, 9=2.0, 10=1.0, 11=5.539302475282934, 12=9.0, 13=0.8899739762430059, 14=0.29866249993122684, 15=2.0, 16=10.0, 17=1.0, 18=6.5340534053405355, 19=13.0, 20=0.5675567556755676, 21=0.4464446444644464, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0}	
POSITIVE	NEUTRAL	I got a gas station sandwich :D	{8=2.0, 9=2.0, 10=1.0, 11=2.834185203320918, 12=5.0, 13=0.8142850069048235, 14=0.3851075887035988, 15=1.0, 16=5.0, 17=1.0, 18=3.47034703470347, 19=7.0, 20=0.628062806280628, 21=0.4027402740274027}	
POSITIVE	NEGATIVE	swat inc LUL	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=1.0, 10=1.0, 11=2.471959814477572, 12=4.0, 13=0.9270894656051761, 14=0.4291334033902409, 15=2.0, 16=2.0, 17=1.0, 18=2.6355635563556357, 19=5.0, 20=0.6082608260826083, 21=0.42384238423842385, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 129=0.4094794951050564, 130=0.461926890873457, 898=0.7867338117664001}	
POSITIVE	NEUTRAL	DAT SAVE	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 11=0.8252832077994245, 12=1.0, 13=0.8252832077994245, 16=2.0, 18=0.9757975797579759, 19=2.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 506=1.0}	
POSITIVE	NEGATIVE	StinkyCheese	{45=1.0, 47=1.0, 49=0.0}	
POSITIVE	NEGATIVE	FeelsBirthdayMan	{991=1.0}	
POSITIVE	NEUTRAL	it's just too smart to not do	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 9=3.0, 10=1.0, 11=3.9204707384034734, 12=7.0, 13=0.8899519688375139, 14=0.3002635386807661, 15=1.0, 16=6.0, 17=1.0, 18=3.95989598959896, 19=8.0, 20=0.586958695869587, 21=0.42464246424642466, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 31=1.0, 32=2.0, 33=3.0, 34=1.0, 35=0.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
POSITIVE	NEGATIVE	rekt	{43=1.0, 46=1.0, 47=1.0, 48=1.0, 367=1.0}	
POSITIVE	NEUTRAL	@RoseBell69 arent thos ethings the most important things in life PogChamp	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 9=3.0, 11=3.05354401756191, 12=5.0, 13=0.7647628426965676, 16=7.0, 17=1.0, 18=4.050805080508051, 19=8.0, 21=0.44454445444544455, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 76=0.7737163553636268, 192=0.6335321629111073}	
