ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	I woke up a while ago to that new trial boss beat him with my left eye closed while in bed LUL	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=5.0, 9=9.0, 10=3.0, 11=9.594254966796328, 12=17.0, 13=0.9270894656051761, 14=0.27783249063309806, 15=3.0, 16=17.0, 17=4.0, 18=11.799279927992801, 19=24.0, 20=0.6082608260826083, 21=0.34503450345034503, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 76=0.23994062955228565, 77=0.27783962790699246, 367=0.4085102336552712, 821=0.44784600553708537, 826=0.38550028216748833, 959=0.38550028216748833, 1399=0.44784600553708537}	
POSITIVE	NEUTRAL	Haha at the same time @pink_unicorn__	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 9=2.0, 11=1.6258465973800187, 12=3.0, 13=0.5970003906314476, 15=1.0, 16=4.0, 18=2.5752575257525754, 19=5.0, 20=0.5865586558655865, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 227=0.7344722700901258, 530=0.6786386995070774}	
POSITIVE	NEUTRAL	lol that eye bot	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=3.0, 10=1.0, 11=2.660557777692194, 12=5.0, 13=0.6767387225801483, 14=0.4405497449891889, 15=1.0, 16=4.0, 17=1.0, 18=3.0372037203720375, 19=6.0, 20=0.592959295929593, 21=0.44804480448044803, 24=1.0, 26=1.0, 28=0.0, 148=0.3868704817673898, 149=0.4154204150237584, 367=0.6107965666558336, 528=0.5519824845771847}	
POSITIVE	NEUTRAL	but who would unmod someone when you can get a pizza for 5k more Kreygasn	{8=3.0, 9=5.0, 11=4.879498451228839, 12=8.0, 13=0.91193736692397, 15=2.0, 16=9.0, 17=2.0, 18=6.616761676167618, 19=13.0, 20=0.5675567556755676, 21=0.4460446044604461, 30=1.0, 32=0.5, 33=1.0, 152=1.0}	
POSITIVE	NEGATIVE	DAT AWKWARD MOMENT WHEN OD IS SCHOOLING YOU 4Head	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=2.0, 9=2.0, 10=1.0, 11=2.594133926066122, 12=5.0, 13=0.6795281612262527, 14=0.2324257112518363, 15=1.0, 16=8.0, 18=4.501750175017502, 19=9.0, 20=0.5675567556755676, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 45=1.0, 46=0.25, 47=1.0, 49=0.25, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 637=1.0}	
POSITIVE	NEGATIVE	rekt	{43=1.0, 46=1.0, 47=1.0, 48=1.0, 784=1.0}	
POSITIVE	NEUTRAL	Na`Vi EleGiggle	{8=1.0, 9=1.0, 10=1.0, 11=1.448686983169837, 12=3.0, 13=0.6340003411147852, 14=0.3002635386807661, 15=1.0, 16=1.0, 17=1.0, 18=1.521852185218522, 19=3.0, 20=0.576957695769577, 21=0.42464246424642466, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 256=0.5246597624574899, 441=0.5842785163111507, 442=0.6191532516552671}	
POSITIVE	NEGATIVE	now THAT is a good casting call, dendi invoker has sucked	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=3.0, 9=2.0, 11=3.191095803737958, 12=5.0, 13=0.911970378032208, 15=1.0, 16=6.0, 17=2.0, 18=4.455845584558456, 19=9.0, 20=0.5824582458245825, 21=0.39543954395439546, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 52=1.0, 53=1.0, 54=2.0, 55=0.7, 56=0.3, 324=0.42760764819010577, 602=0.5371567355986657, 1150=0.48997651169346584, 1494=0.5371567355986657}	
POSITIVE	NEGATIVE	doind loadsa damage FeelsGoodMan	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 10=1.0, 11=0.23655209978157654, 12=1.0, 14=0.23655209978157654, 16=1.0, 17=1.0, 18=0.8916891689168918, 19=2.0, 21=0.43444344434443444, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 534=0.75789002938856, 770=0.6523823291241169}	
POSITIVE	NEUTRAL	aweSome aweFam	{1=1.0, 4=0.9, 5=1.0, 6=0.9, 8=1.0, 11=0.9078384876510946, 12=1.0, 13=0.9078384876510946, 15=1.0, 18=0.6312631263126313, 19=1.0, 20=0.6312631263126313, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 437=1.0}	
POSITIVE	NEUTRAL	I love inferno but I always get bad matches on it. I can't carry hard enough on it.	{1=1.0, 3=2.0, 4=1.4, 5=3.0, 6=0.8, 7=0.2, 8=7.0, 9=8.0, 10=3.0, 11=9.712132132462575, 12=18.0, 13=0.9270894656051761, 14=0.27229212630050015, 15=1.0, 16=16.0, 17=2.0, 18=9.311031103110311, 19=19.0, 20=0.6082608260826083, 21=0.37023702370237027, 22=2.0, 24=2.0, 25=2.0, 26=4.0, 27=1.0, 28=0.0, 29=1.0, 30=1.0, 31=2.0, 32=1.5, 33=4.0, 34=1.0, 35=0.0, 50=1.0, 52=1.0, 53=1.1, 54=2.0, 55=0.8, 56=0.3, 76=0.31709964270765595, 235=0.5918622811353205, 429=0.4459214021924342, 1516=0.5918622811353205}	
POSITIVE	NEUTRAL	this song <3	{8=1.0, 11=0.8706679797751944, 12=1.0, 13=0.8706679797751944, 15=2.0, 16=1.0, 18=1.6610661066106611, 19=3.0, 20=0.6023602360236024, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 125=1.0}	
POSITIVE	NEUTRAL	NA FIGHT	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=1.0, 10=2.0, 11=1.247852902501692, 12=3.0, 13=0.6340003411147852, 14=0.3002635386807661, 16=2.0, 17=1.0, 18=1.4306430643064307, 19=3.0, 21=0.42464246424642466, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 441=0.7222345904074828, 512=0.691648173870889}	
POSITIVE	NEUTRAL	PANTH MID IS PRETTY GOOD	{1=2.0, 4=1.4, 5=2.0, 6=0.8, 8=2.0, 9=1.0, 11=2.341136792530687, 12=3.0, 13=0.911970378032208, 15=2.0, 16=2.0, 18=2.0972097209720975, 19=4.0, 20=0.5824582458245825, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=2.0, 53=1.5, 54=2.0, 55=0.8, 1085=1.0}	
POSITIVE	NEGATIVE	slap the cap HeyGuys	{9=1.0, 10=1.0, 11=0.7468598183288677, 12=2.0, 14=0.2324202094004633, 16=3.0, 18=1.5461546154615462, 19=3.0, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 1420=1.0}	
POSITIVE	NEUTRAL	FOCUS!	{8=1.0, 11=0.7180026078775509, 12=1.0, 13=0.7180026078775509, 16=1.0, 18=0.5232523252325233, 19=1.0}	
POSITIVE	NEUTRAL	HoN eating the dota scene :D finally happening	{8=1.0, 9=3.0, 11=2.1870189318705746, 12=4.0, 13=0.6437496217477182, 15=3.0, 16=4.0, 17=1.0, 18=4.23042304230423, 19=8.0, 20=0.628062806280628, 21=0.42284228422842285, 30=1.0, 32=0.5, 33=1.0, 677=0.5420307402403785, 760=0.5942233067772028, 1289=0.5942233067772028}	
POSITIVE	NEGATIVE	FCK YEEEEEEEEEEE	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=1.0, 11=0.5144231033742855, 12=1.0, 16=1.0, 17=1.0, 18=0.9292929292929293, 19=2.0, 21=0.39793979397939794, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 32=0.5, 33=1.0, 318=0.6731594994672894, 680=0.7394973213453504}	
POSITIVE	NEGATIVE	got myself a steam controller and preordered some games :D	{8=2.0, 9=1.0, 10=1.0, 11=2.0938450788690397, 12=4.0, 13=0.5694471189555286, 14=0.4359777064982367, 15=1.0, 16=9.0, 18=5.127012701270127, 19=10.0, 20=0.628062806280628, 252=0.6228124439683924, 1048=0.7823711776632098}	
POSITIVE	NEGATIVE	@ceejaaydagoat_ on god😂😂	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=2.0, 11=1.1989359419444643, 12=2.0, 13=0.6382367666719851, 15=1.0, 16=2.0, 18=1.602760276027603, 19=3.0, 20=0.5843584358435844, 38=1.0, 40=1.0, 42=0.0, 45=1.0, 47=1.0, 49=0.0, 150=1.0}	
POSITIVE	NEUTRAL	P PogChamp G G E R SP PogChamp G G E R S	{8=2.0, 9=8.0, 11=5.336663787364449, 12=10.0, 13=0.6106394801850823, 16=11.0, 18=5.754875487548754, 19=11.0, 43=2.0, 46=1.75, 47=2.0, 48=0.875, 170=1.0}	
POSITIVE	NEUTRAL	that is pretty cool	{1=2.0, 4=1.2, 5=2.0, 6=0.6, 8=2.0, 11=1.6505829211529681, 12=2.0, 13=0.8858145766050277, 15=2.0, 16=2.0, 18=2.138913891389139, 19=4.0, 20=0.6006600660066007, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=2.0, 53=1.5, 54=2.0, 55=0.8, 331=0.6704837492187152, 1085=0.7419242158290931}	
POSITIVE	NEUTRAL	I need w ps4 who will buy me one lol	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=4.0, 9=6.0, 10=1.0, 11=6.091028130966071, 12=11.0, 13=0.7647903519534324, 14=0.4405497449891889, 15=1.0, 16=10.0, 18=5.547454745474548, 19=11.0, 20=0.592959295929593, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 148=0.3617518151580043, 149=0.3884480627780051, 911=0.6261342724371333, 1313=0.5711388619534883}	
POSITIVE	NEUTRAL	ITS A PRANK haHAA	{9=2.0, 11=1.0226236128457227, 12=2.0, 15=2.0, 16=2.0, 18=2.127812781278128, 19=4.0, 20=0.5818581858185818, 775=1.0}	
POSITIVE	NEUTRAL	dog EleGiggle	{8=1.0, 11=0.789532177577755, 12=1.0, 13=0.789532177577755, 17=1.0, 18=0.4433443344334434, 19=1.0, 21=0.4433443344334434, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 256=1.0}	
NEUTRAL	POSITIVE	Make it rain katcoin on chat :). For every donation $1 and up, every person in chat will get 3 katcoin.	{8=11.0, 9=5.0, 11=9.588489026557438, 12=16.0, 13=0.789537679429128, 15=1.0, 16=16.0, 17=1.0, 18=9.06020602060206, 19=18.0, 20=0.5901590159015903, 21=0.4024402440244025, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 87=0.5952398844829095, 300=0.8035480570076519}	
NEUTRAL	POSITIVE	I think thats right	{8=2.0, 9=1.0, 11=2.093536975192152, 12=3.0, 13=0.8335689959671431, 16=4.0, 18=1.9610961096109611, 19=4.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 211=1.0}	
NEUTRAL	NEGATIVE	Huhu	{17=1.0, 18=0.33013301330133016, 19=1.0, 21=0.33013301330133016}	
NEUTRAL	NEGATIVE	RIP HANDS	{9=1.0, 10=1.0, 11=0.7922280847505188, 12=2.0, 14=0.27780498137623316, 16=1.0, 17=1.0, 18=0.7731773177317732, 19=2.0, 21=0.26692669266926694, 24=1.0, 26=1.0, 28=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 73=1.0}	
NEUTRAL	NEGATIVE	like 3/40 he had a ace there lul u would get payed more times than u wouldnt	{1=2.0, 4=1.5, 5=2.0, 6=0.8, 8=6.0, 9=4.0, 11=6.465753726128844, 12=10.0, 13=0.9270894656051761, 15=4.0, 16=14.0, 18=9.329132913291328, 19=18.0, 20=0.6082608260826083, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 30=1.0, 32=2.5, 33=3.0, 34=1.0, 50=2.0, 53=1.5, 54=2.0, 55=0.8, 76=0.35053889278418704, 77=0.40590706009156546, 484=0.5968089908896558, 495=0.5968089908896558}	
