ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEGATIVE	navi doesn't have fanboys EleGiggle	{8=1.0, 9=1.0, 11=1.147158018673284, 12=2.0, 13=0.6327349152989983, 16=3.0, 17=1.0, 18=1.9453945394539456, 19=4.0, 21=0.4356435643564357, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 91=0.5980709572830556, 119=0.5455404390826953, 120=0.4315531543010133, 231=0.3980686302546776}	
POSITIVE	NEUTRAL	Play a bit Mercy :D	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 9=2.0, 11=2.630633208074517, 12=4.0, 13=0.8651661284022074, 15=1.0, 16=4.0, 18=2.6735673567356737, 19=5.0, 20=0.628062806280628, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 416=0.6335321629111073, 925=0.7737163553636268}	
POSITIVE	NEUTRAL	PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp	{43=39.0, 46=34.125, 47=39.0, 48=0.875, 280=1.0}	
POSITIVE	NEUTRAL	wow i'm bronze and even i saw that coming	{1=1.0, 4=0.9, 5=1.0, 6=0.9, 8=4.0, 9=3.0, 10=1.0, 11=4.360041153848271, 12=8.0, 13=0.6258631029341374, 14=0.39886221713606634, 15=1.0, 16=8.0, 17=1.0, 18=4.963596359635964, 19=10.0, 20=0.5607560756075608, 21=0.44514451445144515, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 90=0.6066841196896227, 705=0.7949430035646755}	
POSITIVE	NEGATIVE	Man these character models are insanely good	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=3.0, 9=2.0, 11=3.1596967379523213, 12=5.0, 13=0.911970378032208, 15=1.0, 16=6.0, 18=3.6302630263026305, 19=7.0, 20=0.5824582458245825, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 156=1.0}	
POSITIVE	NEGATIVE	rekt	{43=1.0, 46=1.0, 47=1.0, 48=1.0, 232=1.0}	
POSITIVE	NEUTRAL	tommy falling is the best content this stream has ever seen	{1=1.0, 3=1.0, 4=1.2000000000000002, 5=2.0, 6=0.8, 7=0.4, 8=3.0, 9=2.0, 11=3.0814549095770727, 12=5.0, 13=0.7757940546994064, 15=2.0, 16=7.0, 17=1.0, 18=5.016301630163016, 19=10.0, 20=0.5786578657865787, 21=0.44894489448944896, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 88=0.4307362261047605, 991=0.6381482208394178, 1530=0.6381482208394178}	
POSITIVE	NEUTRAL	uh no bly is so good	{1=1.0, 3=1.0, 4=1.2000000000000002, 5=2.0, 6=0.8, 7=0.4, 8=1.0, 9=1.0, 10=1.0, 11=1.7381668931595486, 12=3.0, 13=0.911970378032208, 14=0.3117734117530549, 15=1.0, 16=3.0, 17=1.0, 18=2.4400440044004403, 19=5.0, 20=0.5824582458245825, 21=0.4173417341734174, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 1194=1.0}	
POSITIVE	NEUTRAL	true but yours it hosted by one of my favourite streamers thus you must be a awsome streamer also	{1=2.0, 4=1.6, 5=2.0, 6=0.9, 8=6.0, 9=7.0, 11=7.557183492245142, 12=13.0, 13=0.9078384876510946, 15=5.0, 16=12.0, 17=1.0, 18=9.518951895189522, 19=18.0, 20=0.6312631263126313, 21=0.44904490449044904, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 30=2.0, 32=3.0, 33=4.0, 34=1.0, 50=2.0, 53=1.5, 54=2.0, 55=0.8, 212=0.4864641646661515, 432=0.6741697650594697, 497=0.5557407168593309}	
POSITIVE	NEUTRAL	Those hands ar pretty af	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=2.0, 11=1.914660783353599, 12=3.0, 13=0.8858145766050277, 15=1.0, 16=3.0, 18=2.1071107110711074, 19=4.0, 20=0.5505550555055506, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 506=0.6109012813475074, 531=0.5035863867261972, 1456=0.6109012813475074}	
