ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEGATIVE	it worked ℱ𝓪𝓷𝓬𝔂 𝓦𝓣ℱ PogChamp PogChamp	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=2.0, 18=0.9947994799479949, 19=2.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 43=2.0, 46=1.75, 47=2.0, 48=0.875, 155=1.0}	
POSITIVE	NEUTRAL	I am already dead inside FeelsAmazingMan Adj, I can handle you!	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=3.0, 9=4.0, 10=1.0, 11=4.081476916982565, 12=8.0, 13=0.7083688661234506, 14=0.10452967423538027, 15=1.0, 16=6.0, 17=2.0, 18=4.271127112711271, 19=9.0, 20=0.5675567556755676, 21=0.3928392839283929, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 716=0.7071067811865476, 1617=0.7071067811865476}	
POSITIVE	NEUTRAL	I'm 21 haha only a year older than me	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=3.0, 9=5.0, 11=4.4309985310056845, 12=8.0, 13=0.6595839499991748, 15=1.0, 16=9.0, 18=4.988198819881989, 19=10.0, 20=0.5865586558655865, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 298=1.0}	
POSITIVE	NEUTRAL	Thanks. Kappa	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 11=1.4937746551714652, 12=2.0, 13=0.8899464669861409, 15=1.0, 16=1.0, 18=1.199019901990199, 19=2.0, 20=0.675967596759676, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 85=0.6526295577346506, 200=0.7576771478479962, 1794=1.0}	
POSITIVE	NEUTRAL	Woooop	{9=1.0, 11=0.5144231033742855, 12=1.0}	
POSITIVE	NEUTRAL	I guess he didn't care about my comment lol	{1=2.0, 4=1.2999999999999998, 5=2.0, 6=0.7, 8=3.0, 9=6.0, 10=1.0, 11=5.609159482165751, 12=10.0, 13=0.8775673013969201, 14=0.4405497449891889, 15=2.0, 16=9.0, 17=1.0, 18=5.8924892489248935, 19=12.0, 20=0.592959295929593, 21=0.37173717371737175, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 57=0.2895456361666844, 58=0.3134431026751241, 616=0.4031010280775269, 697=0.42092716630341925, 795=0.48900236594153407, 1491=0.48900236594153407}	
POSITIVE	NEUTRAL	wb ani	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 9=2.0, 11=1.8225102747074393, 12=3.0, 13=0.8266916817509092, 15=2.0, 16=1.0, 18=1.7699769976997701, 19=3.0, 20=0.72987298729873, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 821=1.0}	
POSITIVE	NEUTRAL	kqld3 do you remember me ? i am dzukna bro your classmate :D	{8=4.0, 9=3.0, 11=4.159861793493511, 12=7.0, 13=0.7207865446722823, 15=3.0, 16=7.0, 18=5.2032203220322035, 19=10.0, 20=0.628062806280628, 327=1.0}	
POSITIVE	NEUTRAL	rofl	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=2.0, 10=1.0, 11=2.0524546509900583, 12=4.0, 13=0.5606991752724791, 14=0.4405497449891889, 15=1.0, 16=3.0, 17=1.0, 18=2.5691569156915697, 19=5.0, 20=0.592959295929593, 21=0.4426442644264427, 30=1.0, 32=0.5, 33=1.0, 57=1.0}	
POSITIVE	NEUTRAL	@samdadude you can do it, you just have to believe and never give up	{8=6.0, 9=2.0, 10=1.0, 11=5.539302475282934, 12=9.0, 13=0.8899739762430059, 14=0.29866249993122684, 15=2.0, 16=10.0, 17=1.0, 18=6.5340534053405355, 19=13.0, 20=0.5675567556755676, 21=0.4464446444644464, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 1425=1.0}	
POSITIVE	NEUTRAL	paddie is still better than most of the NA roamers	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 9=2.0, 10=1.0, 11=2.6410592164263273, 12=5.0, 13=0.6926115637912157, 14=0.3002635386807661, 16=7.0, 17=2.0, 18=4.431343134313432, 19=9.0, 21=0.42464246424642466, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=2.0, 32=2.0, 33=3.0, 34=1.0, 903=1.0}	
