ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	I think this game looks good but then again I think that of pretty much any game.	{1=2.0, 4=1.4, 5=2.0, 6=0.8, 8=7.0, 9=6.0, 11=8.51733908460197, 12=13.0, 13=0.911970378032208, 15=2.0, 16=14.0, 17=1.0, 18=8.431943194319432, 19=17.0, 20=0.5824582458245825, 21=0.44904490449044904, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 30=3.0, 31=2.0, 32=3.5, 33=7.0, 34=1.0, 35=0.0, 50=2.0, 53=1.5, 54=2.0, 55=0.8, 57=0.7279807408328065, 762=0.5101173433384457, 763=0.45806586535327487}	
POSITIVE	NEGATIVE	(=^-ω-^=)//	{15=1.0, 18=0.6722672267226723, 19=1.0, 20=0.6722672267226723}	
POSITIVE	NEGATIVE	lolllll	{9=1.0, 11=0.47690597886188707, 12=1.0, 15=1.0, 18=0.5585558555855586, 19=1.0, 20=0.5585558555855586}	
POSITIVE	NEGATIVE	300 damage Kreygasm	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 10=2.0, 11=0.6419230070918864, 12=2.0, 14=0.23655209978157654, 16=1.0, 17=1.0, 18=0.9385938593859386, 19=2.0, 21=0.43444344434443444, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 771=0.6228124439683924, 1690=0.7823711776632098}	
POSITIVE	NEUTRAL	DO IT	{8=1.0, 9=1.0, 11=1.08526219072718, 12=2.0, 13=0.5708390873528943, 16=2.0, 18=0.9915991599159917, 19=2.0}	
POSITIVE	NEUTRAL	!sr Crazy Realistic Knocking Sound	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=2.0, 9=3.0, 11=2.91331833161859, 12=5.0, 13=0.7139092304560485, 16=5.0, 18=2.52975297529753, 19=5.0, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=2.0, 31=1.0, 32=2.0, 33=3.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 584=0.6739160366960442, 1382=0.738807942217662}	
POSITIVE	NEGATIVE	BLAST	{10=1.0, 11=0.4387286321847302, 12=1.0, 14=0.4387286321847302, 15=1.0, 18=0.5854585458545855, 19=1.0, 20=0.5854585458545855, 31=1.0, 33=1.0, 35=0.0}	
POSITIVE	NEUTRAL	Those hands ar pretty af	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=2.0, 11=1.914660783353599, 12=3.0, 13=0.8858145766050277, 15=1.0, 16=3.0, 18=2.1071107110711074, 19=4.0, 20=0.5505550555055506, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 745=0.6234186874425123, 762=0.5366310672557121, 992=0.5686617956250012}	
POSITIVE	NEGATIVE	;D	{15=1.0, 18=0.5781578157815782, 19=1.0, 20=0.5781578157815782}	
POSITIVE	NEGATIVE	"or not" XD	{9=1.0, 10=1.0, 11=0.8146866420550516, 12=2.0, 14=0.3002635386807661, 15=1.0, 16=1.0, 17=1.0, 18=1.512751275127513, 19=3.0, 20=0.5725572557255726, 21=0.42464246424642466, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 66=1.0}	
POSITIVE	NEGATIVE	LOL No	{1=1.0, 3=1.0, 4=1.0, 5=2.0, 6=0.6, 7=0.4, 9=2.0, 10=2.0, 11=1.781169363490815, 12=4.0, 14=0.3117734117530549, 15=1.0, 16=2.0, 17=1.0, 18=1.9973997399739976, 19=4.0, 20=0.592959295929593, 21=0.4173417341734174, 24=1.0, 26=1.0, 28=0.0, 241=0.685160807318671, 242=0.7283918369356064}	
POSITIVE	NEUTRAL	but who would unmod someone when you can get a pizza for 5k more Kreygasn	{8=3.0, 9=5.0, 11=4.879498451228839, 12=8.0, 13=0.91193736692397, 15=2.0, 16=9.0, 17=2.0, 18=6.616761676167618, 19=13.0, 20=0.5675567556755676, 21=0.4460446044604461, 30=1.0, 32=0.5, 33=1.0}	
POSITIVE	NEUTRAL	Victory!!	{8=1.0, 11=0.8706789834779405, 12=1.0, 13=0.8706789834779405, 15=1.0, 18=0.5928592859285929, 19=1.0, 20=0.5928592859285929, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
POSITIVE	NEGATIVE	im the best EU mod from Croatia	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=2.0, 11=2.2033044119346163, 12=4.0, 13=0.5928685002503342, 15=1.0, 16=6.0, 18=3.56045604560456, 19=7.0, 20=0.5786578657865787, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 77=0.46172443549652575, 486=0.6135081278583633, 1282=0.6406389956263517}	
POSITIVE	NEGATIVE	OHHHHHHHHH	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=1.0, 18=0.4790479047904791, 19=1.0, 30=1.0, 32=0.5, 33=1.0, 96=1.0}	
POSITIVE	NEUTRAL	Rawr!	{8=1.0, 11=0.5653152285744154, 12=1.0, 13=0.5653152285744154, 16=1.0, 18=0.5007500750075008, 19=1.0}	
POSITIVE	NEUTRAL	speeeeeeeeeeeeeeeeed	{8=1.0, 11=0.7496547588263451, 12=1.0, 13=0.7496547588263451, 16=1.0, 18=0.49744974497449745, 19=1.0, 561=1.0}	
POSITIVE	NEGATIVE	its just conversation ;3; not srs	{8=3.0, 10=1.0, 11=2.3001920146129176, 12=4.0, 13=0.7510247198182188, 14=0.3002635386807661, 15=1.0, 16=3.0, 17=1.0, 18=2.456845684568457, 19=5.0, 20=0.5926592659265928, 21=0.42464246424642466, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
POSITIVE	NEGATIVE	hahaha I haven't been able to find higher paying clients.	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=5.0, 9=2.0, 11=4.407610160819117, 12=7.0, 13=0.740004511518126, 15=1.0, 16=8.0, 17=2.0, 18=5.3277327732773285, 19=11.0, 20=0.5984598459845986, 21=0.41474147414741475, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 377=0.6126677730418747, 793=0.5588551690178368, 1270=0.5588551690178368}	
