ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	Coldzera adn GuardiaN holding A? Just go B 4Head	{8=5.0, 9=4.0, 11=5.362935127670463, 12=9.0, 13=0.7207480317126714, 16=9.0, 18=4.458345834583459, 19=9.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 45=1.0, 46=0.25, 47=1.0, 49=0.25, 669=0.5930206189934117, 766=0.8051872735262714}	
POSITIVE	NEGATIVE	End of the giveaway,stop typing #loseinarow and wait for the next game :D	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=2.0, 9=5.0, 11=3.871889390779998, 12=7.0, 13=0.7606694652750652, 15=3.0, 16=10.0, 18=6.800580058005801, 19=13.0, 20=0.6378637863786379, 31=1.0, 33=1.0, 35=0.0, 106=0.38836192718973717, 293=0.48231784321930693, 853=0.6058831718311317, 1102=0.4994497909836348}	
POSITIVE	NEUTRAL	NA FIGHT	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=1.0, 10=2.0, 11=1.247852902501692, 12=3.0, 13=0.6340003411147852, 14=0.3002635386807661, 16=2.0, 17=1.0, 18=1.4306430643064307, 19=3.0, 21=0.42464246424642466, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 802=0.6704837492187152, 1028=0.7419242158290931}	
POSITIVE	NEUTRAL	OH BABY A TRIPLE	{8=2.0, 9=2.0, 11=2.428456675671364, 12=4.0, 13=0.7441694130074771, 16=4.0, 18=2.0075007500750077, 19=4.0, 30=2.0, 32=1.0, 33=2.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 158=0.43217419716581096, 924=0.6077308395849277, 979=0.6662497203913}	
POSITIVE	NEUTRAL	I need w ps4 who will buy me one lol	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=4.0, 9=6.0, 10=1.0, 11=6.091028130966071, 12=11.0, 13=0.7647903519534324, 14=0.4405497449891889, 15=1.0, 16=10.0, 18=5.547454745474548, 19=11.0, 20=0.592959295929593, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 66=0.37933280776041567, 67=0.4227094768985043, 1059=0.5235277284437462, 1557=0.6350921481543632}	
POSITIVE	NEUTRAL	I like white wine and sprite (7up) mix, it's nice	{1=2.0, 4=1.5, 5=2.0, 6=0.8, 8=6.0, 9=3.0, 11=5.727504305198701, 12=9.0, 13=0.8500525426806121, 15=2.0, 16=9.0, 18=5.656165616561657, 19=11.0, 20=0.5973597359735974, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=3.0, 32=3.0, 33=3.0, 34=1.0, 50=2.0, 53=1.4, 54=2.0, 55=0.7, 287=0.6288264430320427, 391=0.7775456928976388}	
POSITIVE	NEUTRAL	thats awesome its gonna be huge $$$	{1=2.0, 4=1.5, 5=2.0, 6=0.9, 8=3.0, 9=1.0, 11=2.7040279053901637, 12=4.0, 13=0.9078384876510946, 15=1.0, 16=6.0, 18=3.5996599659965995, 19=7.0, 20=0.6312631263126313, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 286=0.6916788922999585, 556=0.7222051716421742}	
POSITIVE	NEGATIVE	PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp	{43=39.0, 46=34.125, 47=39.0, 48=0.875, 362=1.0}	
POSITIVE	NEUTRAL	hey sparky :)	{15=1.0, 17=1.0, 18=1.0264026402640263, 19=2.0, 20=0.6062606260626062, 21=0.42014201420142017, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 156=1.0}	
POSITIVE	NEUTRAL	lolllll	{9=1.0, 11=0.47690597886188707, 12=1.0, 15=1.0, 18=0.5585558555855586, 19=1.0, 20=0.5585558555855586}	
POSITIVE	NEUTRAL	NaVi FOUND Tier 1 PogChamp Kappa	{8=1.0, 9=3.0, 11=2.14017066742959, 12=4.0, 13=0.6038281881853245, 16=4.0, 18=1.9695969596959695, 19=4.0, 43=2.0, 46=1.5, 47=2.0, 48=0.875, 123=0.3943639579893722, 319=0.4392638016487596, 362=0.4392638016487596, 1176=0.677179218347045, 1782=1.0}	
