ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEGATIVE	DAT WARD 4Head	{10=1.0, 11=0.43599971390372866, 12=1.0, 14=0.43599971390372866, 16=2.0, 18=0.9796979697969798, 19=2.0, 45=1.0, 46=0.25, 47=1.0, 49=0.25}	
POSITIVE	NEGATIVE	FCK YEEEEEEEEEEE	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=1.0, 11=0.5144231033742855, 12=1.0, 16=1.0, 17=1.0, 18=0.9292929292929293, 19=2.0, 21=0.39793979397939794, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 32=0.5, 33=1.0, 184=0.6564993340825028, 260=0.7543266032357804}	
POSITIVE	NEUTRAL	@samdadude you can do it, you just have to believe and never give up	{8=6.0, 9=2.0, 10=1.0, 11=5.539302475282934, 12=9.0, 13=0.8899739762430059, 14=0.29866249993122684, 15=2.0, 16=10.0, 17=1.0, 18=6.5340534053405355, 19=13.0, 20=0.5675567556755676, 21=0.4464446444644464, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0}	
POSITIVE	NEGATIVE	hes always boosted xD	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=1.0, 11=0.5321940833090335, 12=1.0, 15=2.0, 16=2.0, 18=2.1888188818881886, 19=4.0, 20=0.5964596459645964, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 298=0.5651954507373625, 1449=0.8249570306784406}	
POSITIVE	NEGATIVE	D:	{17=1.0, 18=0.4389438943894389, 19=1.0, 21=0.4389438943894389, 1380=1.0}	
POSITIVE	NEUTRAL	Rawr!	{8=1.0, 11=0.5653152285744154, 12=1.0, 13=0.5653152285744154, 16=1.0, 18=0.5007500750075008, 19=1.0, 1601=1.0}	
POSITIVE	NEUTRAL	Didn't see the boar, hit in, ping, boar 2/4, then Face play LUL	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=6.0, 9=5.0, 10=1.0, 11=7.332922528430817, 12=12.0, 13=0.9270894656051761, 14=0.3699719955765115, 15=3.0, 16=9.0, 17=1.0, 18=6.6619661966196615, 19=13.0, 20=0.6082608260826083, 21=0.37173717371737175, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=2.0, 53=1.4, 54=2.0, 55=0.8, 63=0.3110433047938767, 64=0.34989130446836864, 180=0.4041537752512583, 230=0.5295658903427426, 1702=0.5805582066735262}	
POSITIVE	NEGATIVE	I'm glad we got rid of those old cow emotes and replaced them with this good goat one	{1=2.0, 4=1.6, 5=2.0, 6=0.8, 8=5.0, 9=2.0, 10=2.0, 11=5.198270217928334, 12=9.0, 13=0.911970378032208, 14=0.2654643287466233, 15=3.0, 16=13.0, 17=2.0, 18=9.091809180918094, 19=18.0, 20=0.6339633963396339, 21=0.40554055405540557, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 31=2.0, 32=2.0, 33=4.0, 34=1.0, 35=0.0, 50=2.0, 52=1.0, 53=1.7, 54=3.0, 55=0.7, 56=0.3}	
POSITIVE	NEUTRAL	AHA CUDDLE	{8=1.0, 11=0.8720599481725602, 12=1.0, 13=0.8720599481725602, 15=1.0, 17=1.0, 18=1.0044004400440043, 19=2.0, 20=0.5973597359735974, 21=0.40704070407040704, 30=1.0, 32=0.5, 33=1.0}	
POSITIVE	NEGATIVE	2 hon players destroy masters of dota 2 :D	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=1.0, 9=2.0, 10=1.0, 11=1.8352800717441422, 12=4.0, 13=0.612499105949152, 14=0.1939347590464192, 15=1.0, 16=8.0, 18=4.647564756475648, 19=9.0, 20=0.628062806280628, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 1128=1.0}	
POSITIVE	NEUTRAL	OpieOP save some for chat	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=3.0, 11=1.9941845430987528, 12=3.0, 13=0.8252832077994245, 16=4.0, 18=2.0644064406440643, 19=4.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 332=0.45161420018437953, 588=0.6012768666946955, 1027=0.6591742893724182}	
POSITIVE	NEGATIVE	StinkyCheese	{45=1.0, 47=1.0, 49=0.0}	
POSITIVE	NEUTRAL	I lovingly call Rocket League "Car Balls"	{8=5.0, 9=1.0, 11=3.6984380243952093, 12=6.0, 13=0.7386235468235062, 15=2.0, 16=4.0, 17=1.0, 18=3.4978497849784977, 19=7.0, 20=0.5895589558955896, 21=0.4255425542554256, 106=0.4341027834388508, 938=0.5122865696043234, 1129=0.483431260377516, 1226=0.5616150465429885}	
POSITIVE	NEGATIVE	4Head	{45=1.0, 46=0.25, 47=1.0, 49=0.25}	
POSITIVE	NEUTRAL	all the shinnies!	{8=1.0, 11=0.6340003411147852, 12=1.0, 13=0.6340003411147852, 16=2.0, 18=1.009100910091009, 19=2.0}	
POSITIVE	NEGATIVE	oh my god , im getting the feeling this hasnt happened the first time xD	{1=2.0, 4=1.2, 5=2.0, 6=0.6, 8=4.0, 9=2.0, 11=3.819770352723692, 12=6.0, 13=0.8349059458507788, 15=1.0, 16=10.0, 17=3.0, 18=6.661966196619662, 19=14.0, 20=0.5725572557255726, 21=0.3513351335133514, 30=2.0, 32=1.0, 33=2.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 89=0.3399197334103186, 90=0.33519056280068216, 178=0.3228005743757699, 298=0.34502762679404547, 305=0.35058022302363595, 659=0.5036009510174019, 1132=0.4151351306962925}	
POSITIVE	NEGATIVE	What are good mics for Twitch streams.I only like Ron because he provides me SPLOOGE!!	{1=2.0, 4=1.5, 5=2.0, 6=0.8, 8=3.0, 9=5.0, 10=1.0, 11=5.302673349582136, 12=9.0, 13=0.911970378032208, 14=0.4126388529740258, 15=2.0, 16=9.0, 17=4.0, 18=7.259825982598261, 19=15.0, 20=0.5824582458245825, 21=0.31033103310331034, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=2.0, 52=1.0, 53=1.8, 54=3.0, 55=0.7, 56=0.4, 236=0.6347561809450375, 561=0.5463902409231294, 566=0.5463902409231294}	
POSITIVE	NEUTRAL	History is history cherry ;)	{8=3.0, 11=2.100419791259759, 12=3.0, 13=0.7964039899426156, 15=1.0, 16=4.0, 18=2.5354535453545353, 19=5.0, 20=0.5706570657065707, 37=1.0, 39=0.5, 40=1.0, 44=1.0, 46=0.5, 47=1.0}	
POSITIVE	NEUTRAL	great choice of music	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=3.0, 11=2.441551081939073, 12=3.0, 13=0.8816936899266604, 15=2.0, 16=2.0, 18=2.2312231223122314, 19=4.0, 20=0.6176617661766177, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 74=1.0}	
POSITIVE	NEGATIVE	tom gunna unleash the beast lol	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=4.0, 10=2.0, 11=2.9076239154475485, 12=6.0, 14=0.434596741803617, 15=3.0, 16=5.0, 18=4.23062306230623, 19=8.0, 20=0.592959295929593, 24=2.0, 26=2.0, 28=0.0, 31=2.0, 33=2.0, 35=0.0, 281=0.6812344273482431, 302=0.7320653351959177}	
POSITIVE	NEUTRAL	DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM	{10=13.0, 11=5.238851873655487, 12=13.0, 14=0.40298860566580663, 317=0.7071067811865476, 318=0.7071067811865476}	
POSITIVE	NEGATIVE	Apologies for my ignorance, but is Epsilon no more?	{3=2.0, 4=0.7, 5=2.0, 7=0.3, 9=3.0, 10=2.0, 11=2.0723273381492873, 12=5.0, 14=0.217284616273376, 16=6.0, 17=2.0, 18=3.8139813981398145, 19=8.0, 21=0.4173417341734174, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0}	
POSITIVE	NEUTRAL	one tap'd	{8=2.0, 9=1.0, 11=1.750997210561354, 12=3.0, 13=0.6643485532881815, 16=3.0, 18=1.5520552055205523, 19=3.0}	
POSITIVE	NEGATIVE	I miss you!	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=1.0, 10=1.0, 11=0.9050270415994983, 12=2.0, 14=0.39060393822521283, 15=1.0, 16=1.0, 17=1.0, 18=1.360836083608361, 19=3.0, 20=0.5675567556755676, 21=0.3351335133513352, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 299=1.0}	
POSITIVE	NEUTRAL	Thanks for asking been here all day	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=3.0, 9=2.0, 11=3.254312076013579, 12=5.0, 13=0.8899464669861409, 15=1.0, 16=6.0, 18=3.720472047204721, 19=7.0, 20=0.675967596759676, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 123=0.6943124195415745, 253=0.7196737205639266}	
