ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	MEGALUL	{1045=1.0}	
POSITIVE	NEUTRAL	Yes i had lots of fun playing 1.01	{1=2.0, 4=1.5, 5=2.0, 6=0.9, 8=3.0, 9=3.0, 11=3.72389509069802, 12=6.0, 13=0.9779980963594249, 15=3.0, 16=6.0, 18=4.705270527052706, 19=9.0, 20=0.5820582058205821, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=2.0, 53=1.4, 54=2.0, 55=0.7, 210=0.37711119187516345, 595=0.4964526434677119, 605=0.5528661328732366, 1131=0.5528661328732366}	
POSITIVE	NEUTRAL	I woke up a while ago to that new trial boss beat him with my left eye closed while in bed LUL	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=5.0, 9=9.0, 10=3.0, 11=9.594254966796328, 12=17.0, 13=0.9270894656051761, 14=0.27783249063309806, 15=3.0, 16=17.0, 17=4.0, 18=11.799279927992801, 19=24.0, 20=0.6082608260826083, 21=0.34503450345034503, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 74=0.2598194888186201, 210=0.28645107332427117, 374=0.41995332034219574, 489=0.487871022998566, 746=0.487871022998566, 1531=0.4450197235984428}	
POSITIVE	NEGATIVE	now THAT is a good casting call, dendi invoker has sucked	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=3.0, 9=2.0, 11=3.191095803737958, 12=5.0, 13=0.911970378032208, 15=1.0, 16=6.0, 17=2.0, 18=4.455845584558456, 19=9.0, 20=0.5824582458245825, 21=0.39543954395439546, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 52=1.0, 53=1.0, 54=2.0, 55=0.7, 56=0.3, 248=0.5246597624574899, 1427=0.6191532516552671, 1447=0.5842785163111507}	
POSITIVE	NEUTRAL	sub-human or post-human? Kappa	{8=3.0, 9=3.0, 11=3.581793273436512, 12=6.0, 13=0.7138817211991836, 15=1.0, 16=5.0, 18=3.168016801680168, 19=6.0, 20=0.5541554155415541, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 146=0.24793609181408177, 162=0.3955013051760932, 669=0.7910026103521864, 1670=0.3955013051760932, 1787=1.0}	
POSITIVE	NEUTRAL	yes I am :D	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=2.0, 11=1.633241085625313, 12=3.0, 13=0.6013138421078693, 15=2.0, 16=2.0, 18=2.1428142814281426, 19=4.0, 20=0.628062806280628, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 605=1.0}	
POSITIVE	NEUTRAL	this is the most comfy stream ever	{8=2.0, 9=2.0, 11=2.628570013809647, 12=4.0, 13=0.8239297523616697, 16=7.0, 18=3.4752475247524752, 19=7.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 30=1.0, 32=0.5, 33=1.0, 308=1.0}	
POSITIVE	NEGATIVE	Taric God demaissssss	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 11=0.6382367666719851, 12=1.0, 13=0.6382367666719851, 15=1.0, 16=1.0, 18=1.0745074507450747, 19=2.0, 20=0.5607560756075608, 353=1.0}	
POSITIVE	NEUTRAL	it's just too smart to not do	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 9=3.0, 10=1.0, 11=3.9204707384034734, 12=7.0, 13=0.8899519688375139, 14=0.3002635386807661, 15=1.0, 16=6.0, 17=1.0, 18=3.95989598959896, 19=8.0, 20=0.586958695869587, 21=0.42464246424642466, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 31=1.0, 32=2.0, 33=3.0, 34=1.0, 35=0.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
POSITIVE	NEUTRAL	khezzu stepping up his dark seer game	{8=2.0, 9=2.0, 11=2.363111186914397, 12=4.0, 13=0.7606694652750652, 16=5.0, 18=2.500950095009501, 19=5.0, 24=1.0, 26=1.0, 28=0.0, 31=2.0, 33=2.0, 35=0.0, 52=1.0, 53=0.4, 54=1.0, 56=0.4, 82=0.5352983751798372, 1103=0.8446630390456458}	
POSITIVE	NEUTRAL	ok:((((	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=1.0, 18=0.527952795279528, 19=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 161=1.0}	
POSITIVE	NEGATIVE	dun dunnn dunnnnnnnnn	{17=3.0, 18=1.3195319531953196, 19=3.0, 21=0.43984398439843986, 291=1.0}	
POSITIVE	NEGATIVE	DAT AWKWARD MOMENT WHEN OD IS SCHOOLING YOU 4Head	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=2.0, 9=2.0, 10=1.0, 11=2.594133926066122, 12=5.0, 13=0.6795281612262527, 14=0.2324257112518363, 15=1.0, 16=8.0, 18=4.501750175017502, 19=9.0, 20=0.5675567556755676, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 45=1.0, 46=0.25, 47=1.0, 49=0.25, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 134=0.7071067811865476, 1198=0.7071067811865476}	
POSITIVE	NEUTRAL	:"D	{9=1.0, 11=0.5268132726662522, 12=1.0, 16=1.0, 18=0.5113511351135114, 19=1.0}	
POSITIVE	NEUTRAL	End of the giveaway,stop typing #loseinarow and wait for the next game :D	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=2.0, 9=5.0, 11=3.871889390779998, 12=7.0, 13=0.7606694652750652, 15=3.0, 16=10.0, 18=6.800580058005801, 19=13.0, 20=0.6378637863786379, 31=1.0, 33=1.0, 35=0.0, 82=0.48914447554931184, 391=0.5965935506853475, 403=0.6362498073243231}	
POSITIVE	NEUTRAL	hahaah Kappa	{8=1.0, 11=0.6038281881853245, 12=1.0, 13=0.6038281881853245, 15=1.0, 16=1.0, 18=1.129012901290129, 19=2.0, 20=0.605960596059606, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 146=1.0, 1787=1.0}	
POSITIVE	NEGATIVE	😂	{43=1.0, 46=1.0, 47=1.0, 48=1.0}	
POSITIVE	NEGATIVE	navi doesn't have fanboys EleGiggle	{8=1.0, 9=1.0, 11=1.147158018673284, 12=2.0, 13=0.6327349152989983, 16=3.0, 17=1.0, 18=1.9453945394539456, 19=4.0, 21=0.4356435643564357, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 80=0.40784497681882276, 138=0.4450186107725862, 769=0.5201172733222231, 1398=0.6042341706172758}	
POSITIVE	NEGATIVE	does his character have a fucking baseball bat?! LMAO	{1=1.0, 3=1.0, 4=0.7, 5=2.0, 6=0.6, 7=0.1, 8=3.0, 9=3.0, 10=2.0, 11=4.220112567879092, 12=8.0, 13=0.6712258675044153, 14=0.3002635386807661, 15=1.0, 16=9.0, 17=1.0, 18=5.495649564956496, 19=11.0, 20=0.592959295929593, 21=0.41714171417141716, 24=1.0, 26=1.0, 28=0.0, 69=0.4122378196806922, 165=0.31579122665429415, 526=0.40182009317697387, 1229=0.5333275231564246, 1410=0.5333275231564246}	
POSITIVE	NEUTRAL	super good mod for khajiit	{1=2.0, 4=1.6, 5=2.0, 6=0.8, 8=3.0, 11=2.301248370076531, 12=3.0, 13=0.911970378032208, 15=1.0, 16=3.0, 18=2.1055105510551058, 19=4.0, 20=0.5824582458245825, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=2.0, 53=1.5, 54=2.0, 55=0.8, 527=0.6523823291241169, 1112=0.75789002938856}	
POSITIVE	NEUTRAL	sup	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=2.0, 18=0.9803980398039804, 19=2.0}	
POSITIVE	NEUTRAL	@Megasnoop, I got my first phone yesterday! :D	{8=2.0, 9=2.0, 11=2.528139218847142, 12=4.0, 13=0.8349059458507788, 15=1.0, 16=5.0, 17=1.0, 18=3.474947494749475, 19=7.0, 20=0.628062806280628, 21=0.42284228422842285, 410=0.7272929858796735, 594=0.6863271178455861}	
POSITIVE	NEGATIVE	what is that, looks yummi KappaPride	{16=5.0, 18=2.515751575157516, 19=5.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 464=0.6791150496700857, 563=0.7340318448893052}	
NEUTRAL	POSITIVE	Hello	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 18=0.6424642464246425, 19=1.0, 20=0.6424642464246425, 152=1.0}	
NEUTRAL	NEGATIVE	lex were u finish in this event?	{8=2.0, 9=1.0, 11=1.9037120991213548, 12=3.0, 13=0.7084073790830616, 15=1.0, 16=6.0, 18=3.553155315531553, 19=7.0, 20=0.5675567556755676}	
NEUTRAL	POSITIVE	If the multiplayer features appear then the game would imprv	{8=1.0, 9=2.0, 11=1.82392975236167, 12=3.0, 13=0.7606694652750652, 16=9.0, 18=4.584758475847584, 19=9.0, 30=2.0, 31=1.0, 32=1.0, 33=3.0, 35=0.0, 82=1.0}	
NEUTRAL	NEGATIVE	@SirDouchiebagie, it's to keep the body from rejecting the metal mechanics that keep augs' bodies from failing	{3=2.0, 4=0.7, 5=2.0, 7=0.3, 8=4.0, 9=3.0, 10=1.0, 11=4.682598194292381, 12=8.0, 13=0.6960337153452137, 14=0.44322914660783364, 16=11.0, 17=5.0, 18=7.540454045404542, 19=16.0, 21=0.29692969296929694, 24=2.0, 26=2.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0}	
NEUTRAL	NEGATIVE	i meant for this generation	{8=1.0, 9=1.0, 11=1.1774071975219662, 12=2.0, 13=0.6629840941476807, 15=1.0, 16=4.0, 18=2.531853185318532, 19=5.0, 20=0.5580558055805581}	
NEUTRAL	POSITIVE	vod review	{9=1.0, 11=0.5268242763689982, 12=1.0, 15=1.0, 18=0.5654565456545655, 19=1.0, 20=0.5654565456545655}	
NEUTRAL	POSITIVE	Take care everyone retroHEY	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 9=1.0, 11=1.3671825569304072, 12=2.0, 13=0.8775673013969201, 15=1.0, 16=2.0, 18=1.5790579057905791, 19=3.0, 20=0.5591559155915592, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 292=1.0}	
NEUTRAL	POSITIVE	If ya know what i mean	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=2.0, 10=1.0, 11=1.9545767150646196, 12=4.0, 13=0.7648013556561783, 14=0.1609291526598701, 16=6.0, 18=3.0218021802180224, 19=6.0, 30=3.0, 32=1.5, 33=3.0, 234=0.5311504160443766, 1197=0.8472775433917068}	
NEUTRAL	POSITIVE	TheChitown, thanks	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 11=0.8899464669861409, 12=1.0, 13=0.8899464669861409, 15=1.0, 18=0.675967596759676, 19=1.0, 20=0.675967596759676, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 397=1.0}	
NEUTRAL	POSITIVE	I mean 24 months	{9=2.0, 10=1.0, 11=1.1897753594084413, 12=3.0, 14=0.1609291526598701, 16=4.0, 18=1.8954895489548955, 19=4.0, 30=1.0, 32=0.5, 33=1.0, 1197=1.0}	
NEUTRAL	POSITIVE	matrix123455 , du hast 7,722 TayTaler und hast schon 64.8h zugeschaut!!	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=5.0, 16=1.0, 18=3.578657865786579, 19=6.0, 20=0.6552655265526554, 825=0.3777145235905111, 826=0.41408495231505166, 827=0.8281699046301033}	
