ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	AHA CUDDLE	{8=1.0, 11=0.8720599481725602, 12=1.0, 13=0.8720599481725602, 15=1.0, 17=1.0, 18=1.0044004400440043, 19=2.0, 20=0.5973597359735974, 21=0.40704070407040704, 30=1.0, 32=0.5, 33=1.0}	
POSITIVE	NEGATIVE	wow i'm bronze and even i saw that coming	{1=1.0, 4=0.9, 5=1.0, 6=0.9, 8=4.0, 9=3.0, 10=1.0, 11=4.360041153848271, 12=8.0, 13=0.6258631029341374, 14=0.39886221713606634, 15=1.0, 16=8.0, 17=1.0, 18=4.963596359635964, 19=10.0, 20=0.5607560756075608, 21=0.44514451445144515, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 327=0.668126433157337, 449=0.7440477601044536}	
POSITIVE	NEUTRAL	@prettybigjoe but banning him once a day is much more fun. FeelsGoodMan	{1=1.0, 4=0.9, 5=1.0, 6=0.9, 8=3.0, 9=5.0, 11=4.894931144330068, 12=8.0, 13=0.9779980963594249, 15=2.0, 16=7.0, 17=1.0, 18=5.036203620362037, 19=10.0, 20=0.563956395639564, 21=0.44904490449044904, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 101=0.4795482123076867, 243=0.6771135197983499, 460=0.558167352483815}	
POSITIVE	NEUTRAL	MEGALUL	{412=1.0}	
POSITIVE	NEUTRAL	but they're all super fun	{1=2.0, 4=1.7000000000000002, 5=2.0, 6=0.9, 8=4.0, 9=1.0, 11=3.5954598722470115, 12=5.0, 13=0.9779980963594249, 15=1.0, 16=4.0, 17=1.0, 18=2.9906990699069906, 19=6.0, 20=0.563956395639564, 21=0.44904490449044904, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=2.0, 53=1.5, 54=2.0, 55=0.8, 373=0.4795482123076867, 460=0.558167352483815, 536=0.6771135197983499}	
POSITIVE	NEGATIVE	Holy shit that thing existed?	{3=1.0, 4=0.1, 5=1.0, 7=0.1, 8=2.0, 10=1.0, 11=1.6148043816744335, 12=3.0, 13=0.6602661795694251, 14=0.36444813679803256, 16=4.0, 17=1.0, 18=2.4442444244424446, 19=5.0, 21=0.4133413341334134, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 120=0.6368271014959451, 877=0.771006642513716}	
POSITIVE	NEUTRAL	@eliteninja24 you misses it, yesterday I actually played really well!! I shot grump on sniper and I never shot anyone	{8=3.0, 9=7.0, 10=5.0, 11=6.859136099297415, 12=15.0, 13=0.6957256116683265, 14=0.21455569799237448, 15=2.0, 16=15.0, 17=2.0, 18=9.094409440944096, 19=19.0, 20=0.5675567556755676, 21=0.31963196319631965, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 30=2.0, 32=2.0, 33=3.0, 34=1.0, 50=2.0, 52=3.0, 53=2.0, 54=5.0, 55=0.6, 56=0.2, 960=0.815237750215344, 1194=0.3683689328418739, 1361=0.44686881737347}	
POSITIVE	NEGATIVE	it's just too smart to not do	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 9=3.0, 10=1.0, 11=3.9204707384034734, 12=7.0, 13=0.8899519688375139, 14=0.3002635386807661, 15=1.0, 16=6.0, 17=1.0, 18=3.95989598959896, 19=8.0, 20=0.586958695869587, 21=0.42464246424642466, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 31=1.0, 32=2.0, 33=3.0, 34=1.0, 35=0.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 1677=1.0}	
POSITIVE	NEUTRAL	baguette baguette baguette YEAH	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=4.0, 11=2.057692413497142, 12=4.0, 16=4.0, 18=1.9858985898589863, 19=4.0, 30=1.0, 32=0.5, 33=1.0, 145=1.0}	
POSITIVE	NEGATIVE	tom gunna unleash the beast lol	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=4.0, 10=2.0, 11=2.9076239154475485, 12=6.0, 14=0.434596741803617, 15=3.0, 16=5.0, 18=4.23062306230623, 19=8.0, 20=0.592959295929593, 24=2.0, 26=2.0, 28=0.0, 31=2.0, 33=2.0, 35=0.0, 59=0.35334329925100655, 60=0.3726653935939463, 1445=0.6067408908635888, 1540=0.6067408908635888}	
POSITIVE	NEGATIVE	I swear half of oranges mods are in REAF xD	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=5.0, 10=1.0, 11=2.8719609148478464, 12=6.0, 14=0.2998453979764191, 15=2.0, 16=7.0, 18=4.50925092509251, 19=9.0, 20=0.5725572557255726, 31=1.0, 33=1.0, 35=0.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 110=0.46456549055604485, 456=0.5328704576134774, 1640=0.7072679692925622}	
POSITIVE	NEUTRAL	༼ つ ◕_◕ ༽つ NV TAKE MY ENERGY ༼ つ ◕_◕ ༽つ .	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=1.0, 9=1.0, 10=1.0, 11=1.5116006536199433, 12=3.0, 13=0.7757940546994064, 14=0.24619134338704976, 16=4.0, 18=1.9357935793579362, 19=4.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2}	
POSITIVE	NEUTRAL	speeeeeeeeeeeeeeeeed	{8=1.0, 11=0.7496547588263451, 12=1.0, 13=0.7496547588263451, 16=1.0, 18=0.49744974497449745, 19=1.0, 675=1.0}	
POSITIVE	NEUTRAL	I guess he didn't care about my comment lol	{1=2.0, 4=1.2999999999999998, 5=2.0, 6=0.7, 8=3.0, 9=6.0, 10=1.0, 11=5.609159482165751, 12=10.0, 13=0.8775673013969201, 14=0.4405497449891889, 15=2.0, 16=9.0, 17=1.0, 18=5.8924892489248935, 19=12.0, 20=0.592959295929593, 21=0.37173717371737175, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 59=0.34062071740078, 60=0.35924709478144273, 356=0.5034698401013133, 406=0.46560957513736695, 637=0.5335212230241922}	
POSITIVE	NEUTRAL	rofl	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=2.0, 10=1.0, 11=2.0524546509900583, 12=4.0, 13=0.5606991752724791, 14=0.4405497449891889, 15=1.0, 16=3.0, 17=1.0, 18=2.5691569156915697, 19=5.0, 20=0.592959295929593, 21=0.4426442644264427, 30=1.0, 32=0.5, 33=1.0, 59=0.3952248326667772, 1103=0.6190487698545016, 1481=0.6786574630733432}	
POSITIVE	NEUTRAL	@Megasnoop, I got my first phone yesterday! :D	{8=2.0, 9=2.0, 11=2.528139218847142, 12=4.0, 13=0.8349059458507788, 15=1.0, 16=5.0, 17=1.0, 18=3.474947494749475, 19=7.0, 20=0.628062806280628, 21=0.42284228422842285, 652=1.0}	
POSITIVE	NEUTRAL	VIXING FeelsBirthdayMan	{325=1.0}	
