ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEGATIVE	it's just too smart to not do	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 9=3.0, 10=1.0, 11=3.9204707384034734, 12=7.0, 13=0.8899519688375139, 14=0.3002635386807661, 15=1.0, 16=6.0, 17=1.0, 18=3.95989598959896, 19=8.0, 20=0.586958695869587, 21=0.42464246424642466, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 31=1.0, 32=2.0, 33=3.0, 34=1.0, 35=0.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 412=1.0}	
POSITIVE	NEGATIVE	slap the cap HeyGuys	{9=1.0, 10=1.0, 11=0.7468598183288677, 12=2.0, 14=0.2324202094004633, 16=3.0, 18=1.5461546154615462, 19=3.0, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 1156=1.0}	
POSITIVE	NEGATIVE	TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard	{45=24.0, 47=24.0, 49=0.0, 1583=1.0}	
POSITIVE	NEUTRAL	NA FIGHT	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=1.0, 10=2.0, 11=1.247852902501692, 12=3.0, 13=0.6340003411147852, 14=0.3002635386807661, 16=2.0, 17=1.0, 18=1.4306430643064307, 19=3.0, 21=0.42464246424642466, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 251=0.7071067811865475, 689=0.7071067811865475}	
POSITIVE	NEGATIVE	Billy is like "awwww yissss human!"	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 9=1.0, 11=2.065714112798957, 12=3.0, 13=0.8500525426806121, 15=1.0, 16=4.0, 17=1.0, 18=2.993699369936994, 19=6.0, 20=0.5543554355435544, 21=0.44354435443544354, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 510=1.0}	
POSITIVE	NEUTRAL	@eliteninja24 you misses it, yesterday I actually played really well!! I shot grump on sniper and I never shot anyone	{8=3.0, 9=7.0, 10=5.0, 11=6.859136099297415, 12=15.0, 13=0.6957256116683265, 14=0.21455569799237448, 15=2.0, 16=15.0, 17=2.0, 18=9.094409440944096, 19=19.0, 20=0.5675567556755676, 21=0.31963196319631965, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 30=2.0, 32=2.0, 33=3.0, 34=1.0, 50=2.0, 52=3.0, 53=2.0, 54=5.0, 55=0.6, 56=0.2, 126=0.6704837492187152, 675=0.7419242158290931}	
POSITIVE	NEUTRAL	QTP is a great player who knows how to have fun and not salt like most players	{1=3.0, 4=2.4000000000000004, 5=3.0, 6=0.9, 8=6.0, 9=3.0, 10=1.0, 11=6.43430514368085, 12=10.0, 13=0.9779980963594249, 14=0.3002635386807661, 15=2.0, 16=13.0, 17=1.0, 18=8.151915191519153, 19=16.0, 20=0.6176617661766177, 21=0.42464246424642466, 22=3.0, 25=3.0, 26=3.0, 27=1.0, 29=3.0, 30=2.0, 32=4.0, 33=5.0, 34=1.0, 50=3.0, 53=2.2, 54=3.0, 55=0.8, 288=0.6204085903940416, 728=0.7842787648312801}	
POSITIVE	NEGATIVE	does his character have a fucking baseball bat?! LMAO	{1=1.0, 3=1.0, 4=0.7, 5=2.0, 6=0.6, 7=0.1, 8=3.0, 9=3.0, 10=2.0, 11=4.220112567879092, 12=8.0, 13=0.6712258675044153, 14=0.3002635386807661, 15=1.0, 16=9.0, 17=1.0, 18=5.495649564956496, 19=11.0, 20=0.592959295929593, 21=0.41714171417141716, 24=1.0, 26=1.0, 28=0.0, 103=0.31251173293609713, 185=0.47965413902546566, 296=0.43071107291721233, 362=0.419826505937768, 1409=0.5572270634773636}	
POSITIVE	NEUTRAL	but who would unmod someone when you can get a pizza for 5k more Kreygasn	{8=3.0, 9=5.0, 11=4.879498451228839, 12=8.0, 13=0.91193736692397, 15=2.0, 16=9.0, 17=2.0, 18=6.616761676167618, 19=13.0, 20=0.5675567556755676, 21=0.4460446044604461, 30=1.0, 32=0.5, 33=1.0, 1035=1.0}	
POSITIVE	NEGATIVE	ayeeeee	{15=1.0, 18=0.5543554355435544, 19=1.0, 20=0.5543554355435544}	
