ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	was insane	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 10=1.0, 11=0.17738519011647425, 12=1.0, 14=0.17738519011647425, 16=2.0, 18=0.9591959195919593, 19=2.0, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 1547=1.0}	
POSITIVE	NEGATIVE	lol that eye bot	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=3.0, 10=1.0, 11=2.660557777692194, 12=5.0, 13=0.6767387225801483, 14=0.4405497449891889, 15=1.0, 16=4.0, 17=1.0, 18=3.0372037203720375, 19=6.0, 20=0.592959295929593, 21=0.44804480448044803, 24=1.0, 26=1.0, 28=0.0, 117=0.4873018941641963, 118=0.5105726177308678, 222=0.7084154614119}	
POSITIVE	NEUTRAL	Didn't see the boar, hit in, ping, boar 2/4, then Face play LUL	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=6.0, 9=5.0, 10=1.0, 11=7.332922528430817, 12=12.0, 13=0.9270894656051761, 14=0.3699719955765115, 15=3.0, 16=9.0, 17=1.0, 18=6.6619661966196615, 19=13.0, 20=0.6082608260826083, 21=0.37173717371737175, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=2.0, 53=1.4, 54=2.0, 55=0.8, 148=0.32944483774422006, 182=0.3831241107488442, 243=0.3964326794283401, 432=0.526070136668534, 676=0.5574704984422124}	
POSITIVE	NEGATIVE	wow i'm bronze and even i saw that coming	{1=1.0, 4=0.9, 5=1.0, 6=0.9, 8=4.0, 9=3.0, 10=1.0, 11=4.360041153848271, 12=8.0, 13=0.6258631029341374, 14=0.39886221713606634, 15=1.0, 16=8.0, 17=1.0, 18=4.963596359635964, 19=10.0, 20=0.5607560756075608, 21=0.44514451445144515, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 721=0.6115599790509895, 829=0.7911980738242184}	
POSITIVE	NEUTRAL	@RoseBell69 arent thos ethings the most important things in life PogChamp	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 9=3.0, 11=3.05354401756191, 12=5.0, 13=0.7647628426965676, 16=7.0, 17=1.0, 18=4.050805080508051, 19=8.0, 21=0.44454445444544455, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 85=0.5894415834400266, 1202=0.8078110049459059}	
POSITIVE	NEUTRAL	ok @joshuaalee59 thanks for hanging out :) hope to see ya next stream!	{1=3.0, 4=2.0, 5=3.0, 6=0.7, 8=4.0, 9=5.0, 11=5.782544826334062, 12=9.0, 13=0.8899464669861409, 15=2.0, 16=9.0, 18=5.831083108310831, 19=11.0, 20=0.675967596759676, 29=2.0, 30=1.0, 32=2.5, 33=3.0, 34=1.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 50=3.0, 53=2.0999999999999996, 54=3.0, 55=0.8, 71=0.3688344024001452, 128=0.4340325521599037, 293=0.3558614149510948, 954=0.561524185704267, 1272=0.4833530484954581}	
POSITIVE	NEUTRAL	she's the best	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 9=1.0, 11=1.0960128083099965, 12=2.0, 13=0.5815897049357109, 15=1.0, 16=3.0, 18=2.0515051505150517, 19=4.0, 20=0.5786578657865787, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
POSITIVE	NEUTRAL	DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM	{10=13.0, 11=5.238851873655487, 12=13.0, 14=0.40298860566580663}	
POSITIVE	NEGATIVE	DONT WORRY BOYS I'll be the new bot	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=2.0, 9=2.0, 10=1.0, 11=2.7041764553772345, 12=5.0, 13=0.8830471453644152, 14=0.1155058677244893, 15=2.0, 16=6.0, 17=1.0, 18=4.627562756275627, 19=9.0, 20=0.5843584358435844, 21=0.43984398439843986, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 168=0.48491796586734726, 222=0.6184070529914233, 851=0.6184070529914233}	
POSITIVE	NEUTRAL	Thanks	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 11=0.8899464669861409, 12=1.0, 13=0.8899464669861409, 15=1.0, 18=0.675967596759676, 19=1.0, 20=0.675967596759676, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 1272=1.0}	
