ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	this is the most comfy stream ever	{8=2.0, 9=2.0, 11=2.628570013809647, 12=4.0, 13=0.8239297523616697, 16=7.0, 18=3.4752475247524752, 19=7.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 30=1.0, 32=0.5, 33=1.0, 181=1.0}	
POSITIVE	NEGATIVE	so cheesy but it makes me giggle	{8=1.0, 9=5.0, 11=3.4785565342737836, 12=6.0, 13=0.9202011476861965, 15=2.0, 16=4.0, 17=1.0, 18=3.6554655465546553, 19=7.0, 20=0.6717671767176718, 21=0.44904490449044904, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 32=0.5, 33=1.0, 769=1.0}	
POSITIVE	NEGATIVE	StinkyCheese	{45=1.0, 47=1.0, 49=0.0}	
POSITIVE	NEGATIVE	swat inc LUL	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=1.0, 10=1.0, 11=2.471959814477572, 12=4.0, 13=0.9270894656051761, 14=0.4291334033902409, 15=2.0, 16=2.0, 17=1.0, 18=2.6355635563556357, 19=5.0, 20=0.6082608260826083, 21=0.42384238423842385, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 142=0.67404767229592, 143=0.738687847113009}	
POSITIVE	NEGATIVE	this BM LUL	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=1.0, 10=1.0, 11=2.353636998850113, 12=4.0, 13=0.9270894656051761, 14=0.31081058776278225, 15=2.0, 16=4.0, 18=3.1572157215721575, 19=6.0, 20=0.6082608260826083, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 142=0.67404767229592, 143=0.738687847113009}	
POSITIVE	NEUTRAL	Even though the new map looks WAY better I hope they leave the option available to play this map because this map is OG	{1=2.0, 3=1.0, 4=1.7999999999999998, 5=3.0, 6=0.7, 7=0.4, 8=12.0, 9=3.0, 10=1.0, 11=10.38715427741435, 12=16.0, 13=0.8830471453644152, 14=0.18290354704358022, 15=2.0, 16=19.0, 17=4.0, 18=12.45144514451445, 19=25.0, 20=0.6146614661466148, 21=0.4233423342334234, 22=2.0, 24=1.0, 25=2.0, 26=3.0, 27=1.0, 28=0.0, 29=4.0, 30=1.0, 32=4.5, 33=5.0, 34=1.0, 50=3.0, 53=2.0, 54=3.0, 55=0.8, 109=0.21012489455115443, 154=0.2478175796872859, 514=0.8518892990719672, 1152=0.2679684522867518, 1256=0.3113061300288147}	
POSITIVE	NEGATIVE	I miss you!	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=1.0, 10=1.0, 11=0.9050270415994983, 12=2.0, 14=0.39060393822521283, 15=1.0, 16=1.0, 17=1.0, 18=1.360836083608361, 19=3.0, 20=0.5675567556755676, 21=0.3351335133513352, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 930=1.0}	
POSITIVE	NEUTRAL	@eliteninja24 you misses it, yesterday I actually played really well!! I shot grump on sniper and I never shot anyone	{8=3.0, 9=7.0, 10=5.0, 11=6.859136099297415, 12=15.0, 13=0.6957256116683265, 14=0.21455569799237448, 15=2.0, 16=15.0, 17=2.0, 18=9.094409440944096, 19=19.0, 20=0.5675567556755676, 21=0.31963196319631965, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 30=2.0, 32=2.0, 33=3.0, 34=1.0, 50=2.0, 52=3.0, 53=2.0, 54=5.0, 55=0.6, 56=0.2, 141=0.3863932935692573, 165=0.36462911189703995, 1410=0.8471988157698744}	
POSITIVE	NEUTRAL	great choice of music	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=3.0, 11=2.441551081939073, 12=3.0, 13=0.8816936899266604, 15=2.0, 16=2.0, 18=2.2312231223122314, 19=4.0, 20=0.6176617661766177, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 401=1.0}	
POSITIVE	NEUTRAL	2 hon players destroy masters of dota 2 :D	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=1.0, 9=2.0, 10=1.0, 11=1.8352800717441422, 12=4.0, 13=0.612499105949152, 14=0.1939347590464192, 15=1.0, 16=8.0, 18=4.647564756475648, 19=9.0, 20=0.628062806280628, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 1147=1.0}	
POSITIVE	NEUTRAL	FOCUS!	{8=1.0, 11=0.7180026078775509, 12=1.0, 13=0.7180026078775509, 16=1.0, 18=0.5232523252325233, 19=1.0, 182=1.0}	
POSITIVE	NEUTRAL	look at that profile view. gawd i love chairs.	{1=2.0, 4=1.4, 5=2.0, 6=0.8, 8=5.0, 9=2.0, 11=4.627167041709535, 12=7.0, 13=0.9270894656051761, 15=2.0, 16=7.0, 18=4.723772377237724, 19=9.0, 20=0.6082608260826083, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=2.0, 32=2.0, 33=3.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 142=0.4512638818995348, 266=0.5606098538279958, 337=0.6943180112051794}	
POSITIVE	NEGATIVE	:"D	{9=1.0, 11=0.5268132726662522, 12=1.0, 16=1.0, 18=0.5113511351135114, 19=1.0}	
POSITIVE	NEGATIVE	EleGiggle EleGiggle EleGiggle	{43=3.0, 46=2.625, 47=3.0, 48=0.875, 304=1.0}	
POSITIVE	NEUTRAL	dat warmup APM though... cohhOMy	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=2.0, 18=0.9651965196519653, 19=2.0, 30=1.0, 32=0.5, 33=1.0}	
POSITIVE	NEUTRAL	Yeah his sdi is incredible	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=1.0, 11=1.385113090554972, 12=2.0, 13=0.8706899871806864, 15=1.0, 16=3.0, 18=2.1045104510451047, 19=4.0, 20=0.5960596059605962, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 111=1.0}	
POSITIVE	NEUTRAL	@Pcmman that's a great point, other me Kappa	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=4.0, 9=3.0, 11=4.1753495051084695, 12=7.0, 13=0.8583383308483307, 15=1.0, 16=7.0, 18=4.147514751475148, 19=8.0, 20=0.6176617661766177, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 60=1.0, 1756=1.0}	
POSITIVE	NEUTRAL	got myself a steam controller and preordered some games :D	{8=2.0, 9=1.0, 10=1.0, 11=2.0938450788690397, 12=4.0, 13=0.5694471189555286, 14=0.4359777064982367, 15=1.0, 16=9.0, 18=5.127012701270127, 19=10.0, 20=0.628062806280628, 476=0.6115599790509895, 1746=0.7911980738242184}	
POSITIVE	NEUTRAL	@scudpunk its not cold, its actually beautiful, i've been to poland so many times.	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=3.0, 9=4.0, 10=2.0, 11=4.899305116171592, 12=9.0, 13=0.8734299091644339, 14=0.3002635386807661, 15=2.0, 16=10.0, 17=2.0, 18=6.821682168216821, 19=14.0, 20=0.604860486048605, 21=0.39833983398339834, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 30=2.0, 31=1.0, 32=2.0, 33=4.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 165=0.425914508673307, 289=0.494796295186, 290=0.4513367265959848, 292=0.4513367265959848, 772=0.40787715800596963}	
POSITIVE	NEUTRAL	so you're right on the money lol	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=4.0, 9=3.0, 10=1.0, 11=4.854030381223283, 12=8.0, 13=0.8335689959671431, 14=0.4405497449891889, 15=2.0, 16=8.0, 18=5.0807080708070815, 19=10.0, 20=0.592959295929593, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 281=0.47084776277378104, 342=0.40482228595674963, 343=0.43431434139189257, 1499=0.6525276652717519}	
POSITIVE	NEGATIVE	tom gunna unleash the beast lol	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=4.0, 10=2.0, 11=2.9076239154475485, 12=6.0, 14=0.434596741803617, 15=3.0, 16=5.0, 18=4.23062306230623, 19=8.0, 20=0.592959295929593, 24=2.0, 26=2.0, 28=0.0, 31=2.0, 33=2.0, 35=0.0, 240=0.5946598266676558, 342=0.3689216001255515, 343=0.3957982239171745, 1156=0.5946598266676558}	
POSITIVE	NEUTRAL	FCK YEEEEEEEEEEE	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=1.0, 11=0.5144231033742855, 12=1.0, 16=1.0, 17=1.0, 18=0.9292929292929293, 19=2.0, 21=0.39793979397939794, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 32=0.5, 33=1.0, 111=0.6756447318852506, 755=0.7372273708129046}	
