recall	0,9625779967159274	0,9654203935599283	0,9672102161100203	0,9685620915032679	0,9696332518337405	0,9701392757660168	0,9709385113268604	0,9704633204633198	0,97023923444976	0,9703773584905657	0,9711926605504584	0,9696610169491526	
recall StdDev	0,005770394824722079	0,006407539063066005	0,005512416639565267	0,006256774043190383	0,0055622013121222075	0,005846700819512685	0,0068067711086297845	0,008275018864135984	0,010460203366887095	0,01223385610613267	0,014285574612305332	0,019466386951348898	
macro-avg. recall	0,9650494628449919	0,9677399398532421	0,9695117830964324	0,9709236833794622	0,9721373567037973	0,9726645987450755	0,9731787433085901	0,9730438699020706	0,9727311928622255	0,9728948875366402	0,9733114272765471	0,971993296984121	
macro-avg. recall StdDev	0,006275030305708927	0,006766952403147383	0,005887986466759497	0,006387348367029744	0,005412775225509325	0,005681869496160334	0,006624357606835538	0,008065631991342845	0,010190823581890931	0,011630838430249932	0,01396012693262783	0,018968527167588074	
macro-avg. Pos/Neg recall	0,970857494155177	0,9732753602530151	0,9752070159680452	0,9768643376826941	0,978534028367619	0,9790343983750724	0,9788233338311291	0,9792736644228733	0,9787658343262063	0,9787832349683714	0,9781486664965635	0,9773038153141114	
macro-avg. Pos/Neg recall StdDev	0,009087468579410918	0,008987803551395439	0,008326761493587433	0,008254529670408737	0,006703922726699676	0,007369136939080376	0,008176090524671012	0,010180119502879583	0,01245016574744893	0,013797982900756314	0,01702527121344342	0,023360263151402022	
precision	0,5542139378771596	0,5742577961431603	0,5902540527622472	0,599490422976031	0,6066123660501416	0,6122337969502225	0,6174610697280013	0,619388487859603	0,6193185852729394	0,6212433027231744	0,6245882904867888	0,626072823256803	
precision StdDev	0,027430081774726407	0,025218441347260777	0,020219404722441648	0,021624545720311018	0,02014045656773849	0,021063083771022045	0,02228416126987517	0,024950581718255087	0,02785039366526837	0,03423590716448621	0,0412237937091973	0,05986512794342786	
macro-avg. precision	0,4547243297837046	0,48073894662947886	0,5010806479949679	0,5134989443618431	0,5222304872902588	0,5308860485934148	0,5383092359361877	0,5414522784195558	0,5435990940239673	0,5465710235958579	0,5504913186684421	0,5546703579433163	
macro-avg. precision StdDev	0,027947480476191753	0,024545224364147182	0,018486173900401436	0,01938335211618763	0,018539728834893826	0,019824071011417817	0,019528403239029164	0,02211477416656446	0,024639757168392964	0,028217981287623404	0,03687380208026104	0,05926360164728607	
macro-avg. Pos/Neg precision	0,18974778479425589	0,22957132409845765	0,2607866946562202	0,28139251837021206	0,29426055001467566	0,307842042956951	0,3199834393995451	0,32461445036010095	0,3285040878355421	0,3340332713613099	0,34060135862323515	0,34570747020810955	
macro-avg. Pos/Neg precision StdDev	0,043310238110832136	0,037105984857730645	0,028382360245396795	0,029868430193887602	0,027803243983445775	0,02957366900547787	0,02957318726999754	0,03336259822395184	0,03603662361080318	0,04113747363064345	0,05341806968593175	0,08558012599892438	
positiveRecall	0,977534205634382	0,9782580568983509	0,9775083652564303	0,9779478884129624	0,9785026618629974	0,9781983103633113	0,978327537203552	0,979006415698653	0,9788721584766058	0,9787718555954779	0,9779064865132239	0,9760158990734067	
