recall	0,9987333333333342	0,9987333333333342	0,9987333333333342	0,9987333333333342	0,9987333333333342	0,9987333333333342	0,9987333333333342	0,9987333333333342	0,9987333333333342	0,9987333333333342	0,9987333333333342	
recall StdDev	0,0018820434485121525	0,0018820434485121525	0,0018820434485121525	0,0018820434485121525	0,0018820434485121525	0,0018820434485121525	0,0018820434485121525	0,0018820434485121525	0,0018820434485121525	0,0018820434485121525	0,0018820434485121525	
macro-avg. recall	0,999293418029113	0,999293418029113	0,999293418029113	0,999293418029113	0,999293418029113	0,999293418029113	0,999293418029113	0,999293418029113	0,999293418029113	0,999293418029113	0,999293418029113	
macro-avg. recall StdDev	0,0010638509056501919	0,0010638509056501919	0,0010638509056501919	0,0010638509056501919	0,0010638509056501919	0,0010638509056501919	0,0010638509056501919	0,0010638509056501919	0,0010638509056501919	0,0010638509056501919	0,0010638509056501919	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
precision	0,6047669577188688	0,609874206340299	0,6158477864320295	0,6201870373280061	0,6230238236328404	0,6262959634276822	0,6293668694305401	0,6308353228135545	0,634439783618774	0,6364080132881418	0,6368747906893225	
precision StdDev	0,03304691543909227	0,03313505582650991	0,032646405850730705	0,03105915271373669	0,0318148588791374	0,031045783869529546	0,031114181897392054	0,030783766164259086	0,030424753478035815	0,03047460754156743	0,030415813237614248	
macro-avg. precision	0,3526885083165038	0,36540090831201655	0,3766517291477185	0,3847291513604067	0,39072479640767954	0,3965774145991896	0,40173494396045123	0,40517341571535537	0,4108251634899419	0,414491448692329	0,41518528493870266	
macro-avg. precision StdDev	0,015069519660460075	0,016531965793686088	0,017014091877056884	0,017316666773885495	0,018900137805385925	0,01931472089827867	0,020215470370299856	0,019317440680379057	0,018420029123342882	0,018696136324646957	0,01860463550946702	
macro-avg. Pos/Neg precision	0,03520003826002121	0,05800117923113482	0,07615278244807136	0,08935655702475684	0,09956962059322824	0,10890114825099202	0,11684017726017203	0,12261428290397929	0,1310138655928898	0,13679931299178222	0,1378147893026975	
macro-avg. Pos/Neg precision StdDev	0,022858334919995137	0,024409240107656726	0,024630111019868794	0,025761315314367428	0,027593049805269984	0,02938773213620442	0,030191848016520577	0,028614978411573642	0,02726195585311702	0,027555665733351276	0,027341224663375262	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positiveRecall StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
positivePrecision	0,05572929272554645	0,09334211116413073	0,1170535418567567	0,13585933396105512	0,1505179037309108	0,1609568906536215	0,17031679808290065	0,17356349640972846	0,18365225112421293	0,1897554488401937	0,19093978801602204	
positivePrecision StdDev	0,03811584081118981	0,04636000623280801	0,04595992888537359	0,045869224142504064	0,05046515092271839	0,052261236572987695	0,05067396510826602	0,048377864871714804	0,04767994990176442	0,047060643436767836	0,046813561802637904	
neutralRecall	0,9978802540873388	0,9978802540873388	0,9978802540873388	0,9978802540873388	0,9978802540873388	0,9978802540873388	0,9978802540873388	0,9978802540873388	0,9978802540873388	0,9978802540873388	0,9978802540873388	
neutralRecall StdDev	0,0031915527169505665	0,0031915527169505665	0,0031915527169505665	0,0031915527169505665	0,0031915527169505665	0,0031915527169505665	0,0031915527169505665	0,0031915527169505665	0,0031915527169505665	0,0031915527169505665	0,0031915527169505665	
neutralPrecision	0,9876654484294689	0,98020036647378	0,9776496225470122	0,9754743400317066	0,9730351480365814	0,9719299472955847	0,9715244773610091	0,9702916813381073	0,9704477592840461	0,9698757200934223	0,9699262762107125	
neutralPrecision StdDev	0,01154211089165995	0,012376298605852978	0,012756559824936951	0,012025084824720946	0,012023836688138199	0,012719819986540733	0,012445876619256018	0,012253623254221477	0,012037325348099395	0,012774449030822983	0,012917703060668783	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativeRecall StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
negativePrecision	0,014670783794495955	0,022660247298138873	0,0352520230393861	0,042853780088458554	0,04862133745554576	0,056845405848362465	0,06336355643744332	0,07166506939823018	0,07837548006156657	0,08384317714337079	0,08468979058937301	
negativePrecision StdDev	0,017416368457311687	0,01948181287129662	0,023467373901573507	0,025124157687669478	0,02510405134737983	0,028404873549089885	0,031574915487045226	0,03015322780616974	0,03054390761379373	0,030493893829065335	0,032020822225914784	
